#OTU ID	Read
Zotu1050	1
Zotu1587	1
Zotu1056	1
Zotu554	5
Zotu228	8
Zotu348	7
Zotu921	3
Zotu1053	5
Zotu1030	2
Zotu461	1
Zotu1076	2
Zotu707	2
Zotu1135	2
Zotu1313	1
Zotu591	3
Zotu1162	1
Zotu1084	1
Zotu828	1
Zotu701	3
Zotu1097	3
Zotu1416	1
Zotu690	3
Zotu620	2
Zotu1152	3
Zotu271	10
Zotu512	6
Zotu1210	2
Zotu1074	3
Zotu423	2
Zotu1601	1
Zotu1042	2
Zotu848	2
Zotu473	4
Zotu459	4
Zotu814	3
Zotu1161	1
Zotu1208	2
Zotu887	1
Zotu454	8
Zotu507	8
Zotu902	2
Zotu1325	1
Zotu869	4
Zotu1326	2
Zotu193	6
Zotu1322	2
Zotu1528	2
Zotu1330	2
Zotu1283	2
Zotu792	3
Zotu808	1
Zotu1432	1
Zotu610	2
Zotu680	3
Zotu734	2
Zotu347	4
Zotu752	3
Zotu918	3
Zotu1148	1
Zotu874	3
Zotu1057	4
Zotu547	4
Zotu1572	5
Zotu723	3
Zotu506	5
Zotu689	3
Zotu192	7
Zotu1201	3
Zotu938	5
Zotu909	1
Zotu1195	1
Zotu1002	2
Zotu1120	1
Zotu306	7
Zotu564	2
Zotu883	2
Zotu1110	3
Zotu1028	1
Zotu353	8
Zotu623	3
Zotu1103	1
Zotu941	2
Zotu830	2
Zotu500	3
Zotu1141	3
Zotu653	1
Zotu1144	2
Zotu567	1
Zotu822	2
Zotu468	7
Zotu391	3
Zotu858	2
Zotu741	1
Zotu1212	4
Zotu947	1
Zotu674	1
Zotu540	2
Zotu889	2
Zotu1342	1
Zotu1504	3
Zotu1242	1
Zotu718	1
Zotu670	2
Zotu671	3
Zotu1555	1
Zotu1029	2
Zotu323	5
Zotu699	1
Zotu505	3
Zotu359	6
Zotu1036	1
Zotu530	4
Zotu637	3
Zotu498	4
Zotu812	1
Zotu270	7
Zotu1153	1
Zotu727	6
Zotu635	1
Zotu481	4
Zotu365	1
Zotu890	4
Zotu1189	1
Zotu1421	2
Zotu577	2
Zotu1046	2
Zotu209	6
Zotu1038	3
Zotu1297	3
Zotu686	5
Zotu421	7
Zotu846	2
Zotu430	1
Zotu927	3
Zotu1541	1
Zotu989	4
Zotu654	3
Zotu859	3
Zotu1015	1
Zotu1107	2
Zotu479	1
Zotu282	6
Zotu847	1
Zotu625	2
Zotu1013	1
Zotu626	1
Zotu916	4
Zotu851	1
Zotu416	6
Zotu470	7
Zotu1344	1
Zotu750	1
Zotu1337	1
Zotu881	2
Zotu990	2
Zotu659	2
Zotu1538	1
Zotu1091	2
Zotu715	3
Zotu442	5
Zotu332	4
Zotu666	3
Zotu693	2
Zotu1126	2
Zotu779	1
Zotu1533	1
Zotu1132	2
Zotu1083	3
Zotu1590	1
Zotu878	2
Zotu1352	1
Zotu467	3
Zotu685	7
Zotu1561	1
Zotu862	1
Zotu655	2
Zotu835	1
Zotu1130	1
Zotu1578	1
Zotu964	1
Zotu1301	2
Zotu819	1
Zotu876	2
Zotu1090	1
Zotu948	3
Zotu650	3
Zotu1387	1
Zotu428	4
Zotu942	2
Zotu955	2
Zotu751	3
Zotu768	2
Zotu1388	1
Zotu758	4
Zotu1362	1
Zotu1476	3
Zotu720	2
Zotu1169	1
Zotu1092	4
Zotu785	2
Zotu888	2
Zotu728	3
Zotu790	2
Zotu1349	1
Zotu719	2
Zotu913	2
Zotu480	4
Zotu908	1
Zotu1320	2
Zotu1188	1
Zotu460	5
Zotu872	2
Zotu884	3
Zotu600	4
Zotu681	2
Zotu855	1
Zotu1386	2
Zotu1302	1
Zotu1035	1
Zotu1371	1
Zotu516	5
Zotu880	1
Zotu663	4
Zotu697	3
Zotu216	7
Zotu1234	1
Zotu1318	1
Zotu1299	2
Zotu478	2
Zotu1458	1
Zotu861	1
Zotu1408	1
Zotu997	2
Zotu1366	1
Zotu1271	1
Zotu1484	1
Zotu504	4
Zotu1426	1
Zotu429	3
Zotu1157	3
Zotu992	2
Zotu1293	2
Zotu486	2
Zotu1517	1
Zotu1563	1
Zotu289	4
Zotu996	2
Zotu1599	1
Zotu853	6
Zotu1615	1
Zotu842	2
Zotu1619	1
Zotu1576	2
Zotu1558	2
Zotu1350	1
Zotu726	1
Zotu1637	2
Zotu1312	1
Zotu893	2
Zotu1393	1
Zotu464	4
Zotu966	1
Zotu631	4
Zotu1423	1
Zotu518	4
Zotu1243	1
Zotu1065	2
Zotu980	1
Zotu1478	1
Zotu1347	1
Zotu1457	1
Zotu1373	1
Zotu1534	2
Zotu1464	1
Zotu928	2
Zotu1220	1
Zotu1081	1
Zotu1263	1
Zotu737	2
Zotu568	1
Zotu977	2
Zotu1519	2
Zotu1395	3
Zotu935	1
Zotu1595	1
Zotu773	1
Zotu998	2
Zotu346	2
Zotu1007	1
Zotu793	1
Zotu1014	1
Zotu1289	2
Zotu604	2
Zotu669	4
Zotu1016	1
Zotu1557	2
Zotu682	2
Zotu1229	2
Zotu1472	2
Zotu550	1
Zotu1361	1
Zotu594	2
Zotu465	4
Zotu1468	1
Zotu713	2
Zotu960	2
Zotu1085	1
Zotu873	1
Zotu673	1
Zotu1045	1
Zotu891	2
Zotu1466	1
Zotu1490	1
Zotu658	1
Zotu984	1
Zotu1044	1
Zotu435	4
Zotu1539	1
Zotu1089	1
Zotu1179	2
Zotu864	1
Zotu1108	3
Zotu1357	1
Zotu957	1
Zotu1353	2
Zotu1354	1
Zotu608	3
Zotu962	3
Zotu837	2
Zotu1452	1
Zotu850	3
Zotu1160	1
Zotu1147	1
Zotu1087	1
Zotu825	1
Zotu1062	1
Zotu496	2
Zotu544	1
Zotu1102	1
Zotu712	1
Zotu1374	1
Zotu1573	1
Zotu770	1
Zotu809	2
Zotu1146	2
Zotu560	1
Zotu584	1
Zotu1617	1
Zotu1581	1
Zotu688	3
Zotu1115	1
Zotu1360	1
Zotu832	1
Zotu1348	1
Zotu572	2
Zotu1488	1
Zotu923	2
Zotu815	1
Zotu1500	1
Zotu844	1
Zotu1205	2
Zotu762	1
Zotu1043	2
Zotu925	1
Zotu865	1
Zotu877	1
Zotu1532	1
Zotu1096	1
Zotu1078	1
Zotu1570	1
Zotu757	2
Zotu1469	1
Zotu1494	2
Zotu886	3
Zotu1266	1
Zotu824	1
Zotu585	1
Zotu1100	1
Zotu1012	2
Zotu586	1
Zotu1236	1
Zotu1139	1
Zotu1345	1
Zotu1399	1
Zotu906	2
Zotu678	1
Zotu1438	1
Zotu1032	2
Zotu827	2
Zotu1334	1
Zotu640	1
Zotu1524	1
Zotu1268	1
Zotu1041	1
Zotu1474	1
Zotu810	1
Zotu1314	1
Zotu1616	1
Zotu1292	1
Zotu664	1
Zotu1356	1
Zotu748	2
Zotu661	2
Zotu1428	1
Zotu1605	1
Zotu1058	1
Zotu1439	1
Zotu764	1
Zotu1565	1
Zotu766	1
Zotu1397	1
Zotu1171	1
Zotu1155	1
Zotu1282	1
Zotu796	1
Zotu1559	1
Zotu1006	1
Zotu817	1
Zotu1127	1
Zotu1378	1
Zotu1394	1
Zotu1022	1
Zotu852	1
Zotu482	1
