#OTU ID	Read
Zotu259	133
Zotu232	197
Zotu258	195
Zotu96	345
Zotu91	439
Zotu143	318
Zotu216	305
Zotu282	169
Zotu366	121
Zotu249	209
Zotu80	540
Zotu289	111
Zotu356	57
Zotu159	238
Zotu128	314
Zotu645	105
Zotu704	65
Zotu474	101
Zotu424	136
Zotu124	439
Zotu174	179
Zotu108	340
Zotu105	353
Zotu440	175
Zotu286	73
Zotu915	33
Zotu765	39
Zotu588	98
Zotu73	570
Zotu635	101
Zotu250	167
Zotu71	661
Zotu215	163
Zotu228	285
Zotu90	514
Zotu117	451
Zotu410	90
Zotu155	156
Zotu857	58
Zotu114	354
Zotu1347	34
Zotu132	250
Zotu306	152
Zotu288	110
Zotu782	50
Zotu152	217
Zotu650	59
Zotu337	177
Zotu1250	53
Zotu231	187
Zotu104	303
Zotu482	76
Zotu559	97
Zotu667	79
Zotu1351	91
Zotu359	131
Zotu320	101
Zotu445	136
Zotu376	94
Zotu342	110
Zotu373	94
Zotu959	14
Zotu156	250
Zotu291	136
Zotu989	46
Zotu1199	107
Zotu257	133
Zotu1341	63
Zotu1274	9
Zotu239	148
Zotu208	305
Zotu281	178
Zotu177	338
Zotu384	88
Zotu791	51
Zotu400	178
Zotu549	34
Zotu595	81
Zotu729	62
Zotu115	425
Zotu1021	40
Zotu934	37
Zotu1188	96
Zotu221	163
Zotu107	343
Zotu611	109
Zotu660	109
Zotu952	58
Zotu354	108
Zotu194	191
Zotu1092	36
Zotu1113	84
Zotu687	89
Zotu1041	55
Zotu427	111
Zotu1404	20
Zotu372	55
Zotu197	153
Zotu1070	86
Zotu218	198
Zotu1330	27
Zotu769	55
Zotu256	310
Zotu821	73
Zotu144	208
Zotu928	37
Zotu390	111
Zotu418	79
Zotu933	39
Zotu661	27
Zotu237	128
Zotu820	51
Zotu265	109
Zotu141	241
Zotu101	426
Zotu451	76
Zotu328	86
Zotu1364	51
Zotu499	52
Zotu484	125
Zotu1342	49
Zotu982	73
Zotu458	62
Zotu211	157
Zotu790	44
Zotu419	88
Zotu415	61
Zotu84	669
Zotu326	75
Zotu1180	19
Zotu591	94
Zotu344	111
Zotu562	46
Zotu340	98
Zotu695	78
Zotu530	46
Zotu1478	29
Zotu290	137
Zotu1059	41
Zotu882	25
Zotu527	135
Zotu246	130
Zotu116	329
Zotu450	55
Zotu624	74
Zotu204	212
Zotu118	392
Zotu248	281
Zotu280	179
Zotu1398	22
Zotu845	44
Zotu961	31
Zotu503	101
Zotu260	163
Zotu126	260
Zotu851	53
Zotu236	185
Zotu153	317
Zotu850	48
Zotu517	55
Zotu363	128
Zotu1038	84
Zotu127	323
Zotu469	79
Zotu1103	109
Zotu1124	105
Zotu607	98
Zotu357	110
Zotu1444	14
Zotu1165	21
Zotu597	143
Zotu1053	79
Zotu1170	24
Zotu391	96
Zotu149	278
Zotu609	54
Zotu709	40
Zotu1396	55
Zotu1413	12
Zotu745	38
Zotu501	50
Zotu167	281
Zotu759	27
Zotu1428	50
Zotu443	124
Zotu781	39
Zotu876	55
Zotu240	116
Zotu1226	33
Zotu227	86
Zotu1284	16
Zotu1283	33
Zotu719	68
Zotu858	63
Zotu980	110
Zotu509	98
Zotu222	176
Zotu830	38
Zotu720	61
Zotu254	151
Zotu513	150
Zotu1088	85
Zotu910	24
Zotu150	388
Zotu1008	89
Zotu688	146
Zotu371	184
Zotu175	170
Zotu464	91
Zotu457	114
Zotu164	224
Zotu738	108
Zotu283	99
Zotu195	156
Zotu861	40
Zotu538	74
Zotu766	48
Zotu1289	26
Zotu593	70
Zotu314	99
Zotu338	49
Zotu399	99
Zotu285	95
Zotu113	404
Zotu307	93
Zotu219	199
Zotu914	42
Zotu1358	9
Zotu669	75
Zotu82	742
Zotu674	93
Zotu277	209
Zotu355	178
Zotu168	186
Zotu100	444
Zotu463	167
Zotu918	101
Zotu1207	13
Zotu1154	30
Zotu734	139
Zotu1457	58
Zotu442	69
Zotu1259	13
Zotu539	102
Zotu1384	59
Zotu270	109
Zotu923	29
Zotu333	101
Zotu834	40
Zotu394	69
Zotu871	49
Zotu1322	77
Zotu653	58
Zotu819	61
Zotu1339	19
Zotu473	78
Zotu121	274
Zotu379	217
Zotu455	77
Zotu406	185
Zotu656	108
Zotu1239	50
Zotu343	185
Zotu1058	16
Zotu763	45
Zotu147	261
Zotu847	83
Zotu1380	22
Zotu324	167
Zotu533	50
Zotu223	212
Zotu1178	82
Zotu649	32
Zotu1423	60
Zotu308	146
Zotu1257	80
Zotu378	82
Zotu284	79
Zotu1369	42
Zotu1128	61
Zotu808	64
Zotu472	75
Zotu485	52
Zotu446	133
Zotu433	65
Zotu1099	45
Zotu1196	292
Zotu585	52
Zotu1252	60
Zotu508	78
Zotu756	69
Zotu387	147
Zotu1349	66
Zotu705	38
Zotu169	263
Zotu362	156
Zotu822	27
Zotu146	234
Zotu298	127
Zotu271	109
Zotu456	215
Zotu370	71
Zotu537	61
Zotu626	60
Zotu151	298
Zotu872	43
Zotu1173	44
Zotu620	71
Zotu190	234
Zotu148	247
Zotu1106	31
Zotu1130	38
Zotu178	248
Zotu802	89
Zotu905	47
Zotu608	113
Zotu929	68
Zotu192	147
Zotu877	52
Zotu571	80
Zotu557	81
Zotu807	59
Zotu631	40
Zotu1350	80
Zotu1426	32
Zotu420	47
Zotu592	55
Zotu1406	53
Zotu1191	46
Zotu145	257
Zotu610	66
Zotu310	134
Zotu578	141
Zotu730	61
Zotu83	498
Zotu341	106
Zotu547	61
Zotu181	171
Zotu1459	40
Zotu1022	212
Zotu972	33
Zotu931	15
Zotu492	82
Zotu336	85
Zotu1078	73
Zotu1192	43
Zotu162	202
Zotu493	92
Zotu183	191
Zotu612	90
Zotu207	187
Zotu1095	74
Zotu1108	36
Zotu430	88
Zotu1065	30
Zotu1235	63
Zotu577	124
Zotu1035	100
Zotu641	148
Zotu965	75
Zotu1129	41
Zotu826	48
Zotu1197	33
Zotu740	68
Zotu621	87
Zotu1048	34
Zotu462	81
Zotu1142	32
Zotu487	70
Zotu304	80
Zotu1414	30
Zotu439	44
Zotu414	123
Zotu988	71
Zotu242	198
Zotu413	61
Zotu867	62
Zotu874	41
Zotu1042	131
Zotu1119	11
Zotu1073	49
Zotu295	149
Zotu1355	49
Zotu481	70
Zotu385	92
Zotu201	178
Zotu632	68
Zotu486	123
Zotu582	64
Zotu793	31
Zotu1453	32
Zotu1084	44
Zotu478	63
Zotu560	80
Zotu760	51
Zotu182	247
Zotu479	110
Zotu1230	22
Zotu180	285
Zotu639	53
Zotu1454	31
Zotu755	63
Zotu945	81
Zotu1371	71
Zotu651	36
Zotu210	164
Zotu581	58
Zotu614	43
Zotu468	53
Zotu580	54
Zotu628	53
Zotu312	110
Zotu158	218
Zotu172	235
Zotu744	90
Zotu540	28
Zotu658	73
Zotu727	52
Zotu590	93
Zotu1281	51
Zotu1104	42
Zotu262	122
Zotu1484	44
Zotu962	34
Zotu435	87
Zotu191	250
Zotu88	538
Zotu235	134
Zotu1005	30
Zotu772	30
Zotu1223	54
Zotu722	113
Zotu985	19
Zotu245	223
Zotu922	43
Zotu1215	34
Zotu1495	113
Zotu841	18
Zotu843	38
Zotu1320	32
Zotu243	213
Zotu1382	22
Zotu809	31
Zotu714	88
Zotu1421	39
Zotu311	85
Zotu477	101
Zotu785	27
Zotu1472	54
Zotu991	68
Zotu206	141
Zotu829	97
Zotu402	91
Zotu1132	26
Zotu1470	33
Zotu1465	34
Zotu202	155
Zotu583	54
Zotu853	46
Zotu416	82
Zotu1329	59
Zotu165	130
Zotu1318	56
Zotu1062	19
Zotu287	200
Zotu488	93
Zotu1152	57
Zotu1133	113
Zotu598	72
Zotu761	49
Zotu733	46
Zotu352	101
Zotu1499	60
Zotu299	137
Zotu1356	27
Zotu353	106
Zotu913	37
Zotu459	99
Zotu828	63
Zotu220	111
Zotu453	44
Zotu977	52
Zotu901	45
Zotu827	69
Zotu950	39
Zotu274	137
Zotu1248	47
Zotu199	153
Zotu1415	32
Zotu563	111
Zotu732	46
Zotu1298	18
Zotu351	131
Zotu268	150
Zotu302	120
Zotu212	185
Zotu1105	51
Zotu1166	46
Zotu489	41
Zotu1143	37
Zotu613	67
Zotu1032	103
Zotu638	32
Zotu460	124
Zotu1299	45
Zotu1324	6
Zotu470	83
Zotu1125	26
Zotu448	105
Zotu300	130
Zotu436	77
Zotu1121	55
Zotu1194	57
Zotu531	107
Zotu1462	6
Zotu596	71
Zotu142	323
Zotu398	68
Zotu671	89
Zotu301	62
Zotu483	99
Zotu252	184
Zotu1370	50
Zotu604	106
Zotu297	77
Zotu1061	51
Zotu229	123
Zotu1267	21
Zotu275	100
Zotu966	53
Zotu535	90
Zotu1388	38
Zotu421	163
Zotu176	226
Zotu480	70
Zotu512	41
Zotu1224	39
Zotu801	61
Zotu703	42
Zotu179	246
Zotu1074	69
Zotu1218	148
Zotu200	94
Zotu812	24
Zotu209	188
Zotu1189	50
Zotu1436	27
Zotu777	84
Zotu273	114
Zotu1140	86
Zotu375	55
Zotu1030	28
Zotu698	71
Zotu173	253
Zotu1000	26
Zotu644	38
Zotu860	45
Zotu1068	64
Zotu932	31
Zotu136	400
Zotu279	133
Zotu345	70
Zotu119	377
Zotu409	152
Zotu367	96
Zotu1348	52
Zotu854	28
Zotu1057	22
Zotu601	45
Zotu534	74
Zotu198	194
Zotu844	44
Zotu677	76
Zotu1186	31
Zotu548	30
Zotu558	82
Zotu636	33
Zotu335	149
Zotu920	60
Zotu532	91
Zotu266	121
Zotu318	67
Zotu718	53
Zotu383	105
Zotu498	63
Zotu701	41
Zotu1383	64
Zotu655	52
Zotu943	38
Zotu465	63
Zotu990	70
Zotu770	70
Zotu617	74
Zotu1214	27
Zotu748	59
Zotu438	125
Zotu690	60
Zotu1270	57
Zotu983	55
Zotu909	43
Zotu870	65
Zotu643	131
Zotu1362	85
Zotu1051	18
Zotu524	76
Zotu746	79
Zotu380	149
Zotu1483	59
Zotu1247	31
Zotu269	149
Zotu163	181
Zotu566	82
Zotu739	88
Zotu412	65
Zotu1375	17
Zotu238	139
Zotu226	151
Zotu957	41
Zotu689	32
Zotu873	36
Zotu510	69
Zotu998	37
Zotu855	11
Zotu1198	96
Zotu971	84
Zotu1468	50
Zotu662	52
Zotu1085	14
Zotu673	61
Zotu1246	8
Zotu1326	24
Zotu294	130
Zotu984	26
Zotu519	110
Zotu814	34
Zotu432	27
Zotu955	60
Zotu574	45
Zotu1134	40
Zotu529	84
Zotu753	75
Zotu1184	35
Zotu935	40
Zotu723	84
Zotu89	415
Zotu425	128
Zotu839	50
Zotu264	71
Zotu681	66
Zotu1475	34
Zotu1486	20
Zotu1403	28
Zotu895	86
Zotu1098	16
Zotu491	60
Zotu350	73
Zotu170	234
Zotu213	167
Zotu193	177
Zotu573	107
Zotu1445	26
Zotu1377	16
Zotu1222	26
Zotu1176	30
Zotu476	103
Zotu735	33
Zotu804	38
Zotu627	33
Zotu377	115
Zotu339	94
Zotu496	53
Zotu1020	42
Zotu749	44
Zotu1417	58
Zotu599	52
Zotu316	83
Zotu1292	43
Zotu736	60
Zotu203	157
Zotu813	45
Zotu543	114
Zotu1497	10
Zotu374	111
Zotu680	42
Zotu1163	15
Zotu622	63
Zotu554	107
Zotu825	48
Zotu1325	38
Zotu447	64
Zotu515	97
Zotu1353	38
Zotu1100	26
Zotu296	173
Zotu1301	37
Zotu862	27
Zotu737	60
Zotu536	127
Zotu452	67
Zotu441	47
Zotu467	69
Zotu1261	33
Zotu1244	18
Zotu1120	82
Zotu1025	41
Zotu852	112
Zotu1344	43
Zotu1050	74
Zotu805	56
Zotu693	59
Zotu892	57
Zotu903	42
Zotu315	74
Zotu1438	11
Zotu916	48
Zotu1482	51
Zotu1266	10
Zotu941	41
Zotu1343	54
Zotu546	52
Zotu1275	31
Zotu1378	28
Zotu869	38
Zotu461	119
Zotu1155	19
Zotu623	61
Zotu1044	27
Zotu863	54
Zotu762	60
Zotu381	96
Zotu330	173
Zotu927	39
Zotu276	110
Zotu389	82
Zotu1433	31
Zotu332	76
Zotu1110	30
Zotu494	92
Zotu1321	59
Zotu1447	52
Zotu365	112
Zotu774	75
Zotu160	247
Zotu1494	41
Zotu1420	51
Zotu600	72
Zotu1183	34
Zotu1097	75
Zotu434	55
Zotu334	65
Zotu1311	59
Zotu1013	34
Zotu1006	53
Zotu429	74
Zotu346	97
Zotu942	30
Zotu754	101
Zotu1148	21
Zotu552	63
Zotu495	68
Zotu323	109
Zotu779	82
Zotu721	61
Zotu640	19
Zotu1448	38
Zotu616	195
Zotu926	44
Zotu1228	42
Zotu188	120
Zotu751	60
Zotu506	78
Zotu787	23
Zotu541	73
Zotu1067	23
Zotu865	128
Zotu1141	15
Zotu408	78
Zotu919	84
Zotu1481	29
Zotu708	69
Zotu497	159
Zotu900	37
Zotu1450	19
Zotu1049	23
Zotu551	115
Zotu1296	43
Zotu1171	23
Zotu1422	123
Zotu1291	35
Zotu1287	32
Zotu956	40
Zotu879	50
Zotu898	38
Zotu947	28
Zotu1162	26
Zotu699	99
Zotu1393	29
Zotu1254	10
Zotu522	93
Zotu305	137
Zotu832	36
Zotu544	78
Zotu796	36
Zotu648	76
Zotu1075	53
Zotu1007	45
Zotu579	89
Zotu555	119
Zotu466	69
Zotu1491	46
Zotu1485	24
Zotu1306	17
Zotu603	71
Zotu1201	22
Zotu788	38
Zotu523	82
Zotu670	48
Zotu1315	12
Zotu868	49
Zotu996	44
Zotu1437	33
Zotu743	49
Zotu505	64
Zotu889	106
Zotu1279	48
Zotu930	49
Zotu293	75
Zotu1316	18
Zotu1264	27
Zotu786	42
Zotu606	47
Zotu778	67
Zotu1203	40
Zotu711	49
Zotu428	96
Zotu758	77
Zotu309	138
Zotu1137	67
Zotu568	49
Zotu678	174
Zotu864	63
Zotu411	74
Zotu364	69
Zotu1412	26
Zotu361	115
Zotu255	157
Zotu803	27
Zotu386	55
Zotu589	26
Zotu794	25
Zotu700	77
Zotu1401	29
Zotu633	73
Zotu706	29
Zotu831	38
Zotu504	83
Zotu1109	52
Zotu1136	7
Zotu800	64
Zotu272	57
Zotu767	65
Zotu647	70
Zotu230	125
Zotu407	84
Zotu997	43
Zotu1047	42
Zotu815	23
Zotu1268	60
Zotu349	80
Zotu665	42
Zotu849	47
Zotu619	54
Zotu382	27
Zotu292	121
Zotu835	6
Zotu866	40
Zotu642	44
Zotu426	57
Zotu925	37
Zotu422	61
Zotu899	42
Zotu1373	30
Zotu986	66
Zotu999	13
Zotu1313	23
Zotu360	65
Zotu542	63
Zotu1161	31
Zotu652	51
Zotu1374	18
Zotu431	102
Zotu664	72
Zotu1427	30
Zotu1456	40
Zotu979	24
Zotu675	29
Zotu1063	43
Zotu717	27
Zotu594	67
Zotu1122	75
Zotu1490	19
Zotu263	99
Zotu423	78
Zotu1431	57
Zotu789	46
Zotu561	60
Zotu1040	42
Zotu1079	23
Zotu1216	8
Zotu890	49
Zotu507	90
Zotu702	29
Zotu575	23
Zotu521	65
Zotu553	50
Zotu885	16
Zotu1076	90
Zotu691	33
Zotu1255	82
Zotu1147	13
Zotu780	38
Zotu1102	31
Zotu1077	52
Zotu1328	29
Zotu798	26
Zotu659	47
Zotu454	42
Zotu663	43
Zotu1107	62
Zotu1233	18
Zotu792	39
Zotu525	54
Zotu676	54
Zotu1213	70
Zotu1345	48
Zotu395	79
Zotu1157	47
Zotu1477	63
Zotu317	86
Zotu526	83
Zotu1327	59
Zotu1126	39
Zotu1402	45
Zotu1225	58
Zotu1368	42
Zotu475	74
Zotu1314	46
Zotu888	21
Zotu1460	44
Zotu968	9
Zotu358	83
Zotu1086	20
Zotu1487	31
Zotu1469	25
Zotu401	71
Zotu1004	77
Zotu550	52
Zotu1260	41
Zotu683	21
Zotu976	34
Zotu1019	56
Zotu417	94
Zotu233	173
Zotu1023	33
Zotu528	48
Zotu842	52
Zotu1015	20
Zotu1372	99
Zotu404	85
Zotu1479	11
Zotu1149	13
Zotu449	56
Zotu1319	10
Zotu906	46
Zotu1455	13
Zotu403	106
Zotu696	74
Zotu833	32
Zotu893	32
Zotu1430	56
Zotu278	92
Zotu322	74
Zotu518	76
Zotu1265	14
Zotu1094	34
Zotu629	60
Zotu564	30
Zotu1211	14
Zotu768	90
Zotu886	24
Zotu1476	26
Zotu1386	25
Zotu944	12
Zotu313	100
Zotu1055	58
Zotu692	37
Zotu1131	14
Zotu321	102
Zotu668	25
Zotu1294	8
Zotu713	84
Zotu1045	35
Zotu1263	60
Zotu1153	11
Zotu1282	35
Zotu1234	24
Zotu444	40
Zotu572	60
Zotu1001	31
Zotu1307	29
Zotu618	53
Zotu1112	24
Zotu1212	40
Zotu605	48
Zotu1002	18
Zotu686	43
Zotu253	104
Zotu1093	22
Zotu1305	16
Zotu840	22
Zotu1018	47
Zotu329	51
Zotu261	123
Zotu973	9
Zotu1461	10
Zotu1167	39
Zotu1245	32
Zotu1052	33
Zotu502	79
Zotu884	37
Zotu1243	13
Zotu1036	27
Zotu1493	19
Zotu953	14
Zotu856	5
Zotu1127	35
Zotu1219	10
Zotu742	102
Zotu1024	24
Zotu1169	17
Zotu1300	20
Zotu331	66
Zotu586	61
Zotu1397	7
Zotu752	39
Zotu1123	40
Zotu716	32
Zotu1071	47
Zotu771	53
Zotu907	33
Zotu954	14
Zotu1012	45
Zotu1242	14
Zotu1206	19
Zotu1200	29
Zotu1390	22
Zotu654	72
Zotu911	44
Zotu1308	39
Zotu1391	30
Zotu917	61
Zotu1220	31
Zotu974	9
Zotu1385	28
Zotu940	27
Zotu1139	17
Zotu904	83
Zotu1114	5
Zotu565	63
Zotu471	137
Zotu1285	24
Zotu1392	54
Zotu963	44
Zotu1317	11
Zotu948	36
Zotu817	34
Zotu795	34
Zotu731	64
Zotu685	39
Zotu881	36
Zotu1039	41
Zotu1016	26
Zotu1473	24
Zotu838	26
Zotu570	70
Zotu715	52
Zotu1249	19
Zotu816	24
Zotu1221	12
Zotu437	75
Zotu1407	16
Zotu1193	41
Zotu1034	39
Zotu625	73
Zotu1151	13
Zotu1003	48
Zotu707	40
Zotu741	31
Zotu775	32
Zotu587	89
Zotu1443	21
Zotu1204	26
Zotu806	38
Zotu1144	29
Zotu970	15
Zotu684	61
Zotu747	46
Zotu1419	43
Zotu967	27
Zotu1054	28
Zotu1010	29
Zotu824	22
Zotu1395	39
Zotu728	20
Zotu1416	47
Zotu1037	55
Zotu1195	35
Zotu1179	29
Zotu902	31
Zotu1367	42
Zotu1302	32
Zotu1471	11
Zotu1269	7
Zotu1033	37
Zotu1365	14
Zotu516	48
Zotu1360	12
Zotu1290	41
Zotu1366	56
Zotu682	54
Zotu710	31
Zotu1240	22
Zotu1117	36
Zotu783	20
Zotu949	16
Zotu347	135
Zotu1409	20
Zotu894	40
Zotu764	18
Zotu1271	16
Zotu567	40
Zotu891	23
Zotu848	21
Zotu1082	9
Zotu818	43
Zotu672	52
Zotu1029	40
Zotu992	15
Zotu1379	24
Zotu1236	21
Zotu1135	42
Zotu1280	15
Zotu921	49
Zotu1069	30
Zotu1081	32
Zotu1424	27
Zotu637	7
Zotu875	32
Zotu1336	29
Zotu1072	24
Zotu1400	12
Zotu1394	42
Zotu878	39
Zotu993	58
Zotu994	19
Zotu784	29
Zotu823	25
Zotu1046	21
Zotu887	30
Zotu837	25
Zotu1293	27
Zotu1238	12
Zotu1297	21
Zotu726	38
Zotu811	50
Zotu936	15
Zotu1160	35
Zotu1177	67
Zotu1026	25
Zotu1146	27
Zotu630	23
Zotu750	26
Zotu1145	20
Zotu1451	6
Zotu1087	10
Zotu1241	36
Zotu1434	33
Zotu1439	7
Zotu958	29
Zotu1115	27
Zotu1138	24
Zotu1009	25
Zotu960	27
Zotu1091	29
Zotu1304	34
Zotu810	26
Zotu1066	37
Zotu1150	40
Zotu1309	23
Zotu679	37
Zotu939	34
Zotu666	29
Zotu1251	11
Zotu1174	13
Zotu615	31
Zotu657	48
Zotu1440	14
Zotu1208	55
Zotu1227	18
Zotu908	22
Zotu975	57
Zotu646	47
Zotu937	24
Zotu1272	21
Zotu797	17
Zotu1387	17
Zotu1399	34
Zotu1288	8
Zotu1359	35
Zotu545	107
Zotu1273	18
Zotu1118	18
Zotu896	56
Zotu514	55
Zotu1014	20
Zotu1303	23
Zotu1056	22
Zotu1168	15
Zotu1429	8
Zotu1262	18
Zotu757	32
Zotu883	24
Zotu1310	20
Zotu1323	15
Zotu1159	30
Zotu584	24
Zotu1083	9
Zotu1352	8
Zotu1031	28
Zotu1064	10
Zotu1229	14
Zotu1017	26
Zotu634	60
Zotu1028	11
Zotu1340	10
Zotu1498	12
Zotu1202	37
Zotu1116	40
Zotu938	32
Zotu1331	44
Zotu1441	31
Zotu1488	26
Zotu799	29
Zotu951	8
Zotu1410	14
Zotu897	30
Zotu1011	27
Zotu1172	11
Zotu859	32
Zotu1489	21
Zotu836	26
Zotu392	28
Zotu1446	10
Zotu1474	32
Zotu1256	11
Zotu725	47
Zotu1361	14
Zotu1467	23
Zotu1354	17
Zotu1258	12
Zotu846	28
Zotu556	26
Zotu1210	13
Zotu946	13
Zotu1027	7
Zotu1185	42
Zotu1452	12
Zotu981	23
Zotu1496	18
Zotu712	31
Zotu1432	1
Zotu1187	10
Zotu1346	26
Zotu1090	49
Zotu880	12
Zotu1492	13
Zotu1337	12
Zotu697	18
Zotu1435	21
Zotu1175	10
Zotu1205	5
Zotu1418	6
Zotu1089	23
Zotu1043	18
Zotu1080	16
Zotu1480	19
Zotu1096	11
Zotu602	22
Zotu964	12
Zotu1381	8
Zotu987	10
Zotu1182	5
Zotu924	5
Zotu1181	10
Zotu1389	20
Zotu1278	11
Zotu694	24
Zotu1101	9
Zotu1425	35
Zotu1408	8
Zotu1295	18
Zotu1335	10
Zotu1060	17
Zotu1338	3
Zotu1376	4
Zotu1253	12
Zotu1464	13
Zotu1111	4
Zotu978	14
Zotu1277	4
Zotu1405	3
Zotu1332	13
Zotu1164	10
Zotu1458	13
Zotu724	11
Zotu1276	9
Zotu1209	8
Zotu1411	5
Zotu1158	5
Zotu1232	4
Zotu1217	3
Zotu1312	6
Zotu1442	9
Zotu995	3
Zotu1156	3
Zotu1363	4
Zotu1333	3
