#OTU ID	Read
Zotu488	259
Zotu360	507
Zotu110	1132
Zotu392	425
Zotu196	579
Zotu577	264
Zotu600	594
Zotu131	864
Zotu282	600
Zotu312	321
Zotu424	476
Zotu409	428
Zotu296	599
Zotu891	233
Zotu432	369
Zotu159	857
Zotu510	348
Zotu63	1558
Zotu1079	148
Zotu184	709
Zotu267	454
Zotu347	373
Zotu657	271
Zotu341	546
Zotu538	388
Zotu311	306
Zotu478	449
Zotu232	534
Zotu637	255
Zotu373	610
Zotu200	624
Zotu1034	191
Zotu309	396
Zotu275	679
Zotu268	511
Zotu229	647
Zotu489	386
Zotu396	464
Zotu211	570
Zotu295	555
Zotu582	357
Zotu476	302
Zotu280	583
Zotu331	403
Zotu168	724
Zotu231	510
Zotu383	491
Zotu455	327
Zotu241	643
Zotu368	555
Zotu664	216
Zotu381	455
Zotu1278	216
Zotu787	183
Zotu920	344
Zotu144	1145
Zotu873	247
Zotu959	134
Zotu1291	320
Zotu186	578
Zotu1609	59
Zotu856	130
Zotu207	630
Zotu526	384
Zotu559	397
Zotu477	430
Zotu2064	164
Zotu498	408
Zotu259	650
Zotu557	417
Zotu367	392
Zotu355	363
Zotu719	200
Zotu197	811
Zotu1113	61
Zotu345	463
Zotu858	177
Zotu1496	258
Zotu322	591
Zotu219	845
Zotu271	515
Zotu609	325
Zotu245	506
Zotu380	324
Zotu461	371
Zotu242	473
Zotu734	399
Zotu901	272
Zotu407	432
Zotu257	344
Zotu163	635
Zotu564	356
Zotu361	486
Zotu183	695
Zotu263	406
Zotu2052	94
Zotu256	658
Zotu364	479
Zotu567	360
Zotu1098	281
Zotu524	442
Zotu337	235
Zotu363	427
Zotu212	447
Zotu516	437
Zotu590	411
Zotu386	380
Zotu493	418
Zotu371	433
Zotu162	720
Zotu239	500
Zotu161	781
Zotu252	448
Zotu285	845
Zotu775	236
Zotu328	345
Zotu1737	299
Zotu1014	498
Zotu436	494
Zotu220	453
Zotu1186	193
Zotu656	240
Zotu697	311
Zotu714	401
Zotu178	997
Zotu274	388
Zotu210	967
Zotu802	201
Zotu101	1230
Zotu698	346
Zotu598	361
Zotu576	365
Zotu743	166
Zotu288	534
Zotu301	536
Zotu238	622
Zotu390	331
Zotu209	1053
Zotu603	345
Zotu427	406
Zotu393	403
Zotu735	133
Zotu388	455
Zotu558	227
Zotu166	626
Zotu125	1000
Zotu362	534
Zotu249	801
Zotu222	681
Zotu550	288
Zotu837	227
Zotu172	878
Zotu324	444
Zotu343	352
Zotu283	546
Zotu842	259
Zotu379	389
Zotu251	622
Zotu406	359
Zotu156	1315
Zotu300	577
Zotu585	175
Zotu454	230
Zotu374	215
Zotu663	287
Zotu475	469
Zotu496	266
Zotu512	493
Zotu329	266
Zotu608	229
Zotu497	306
Zotu946	159
Zotu293	311
Zotu728	296
Zotu1134	120
Zotu113	1055
Zotu414	342
Zotu514	193
Zotu2090	55
Zotu1836	359
Zotu490	250
Zotu890	216
Zotu915	175
Zotu1049	178
Zotu1382	183
Zotu415	494
Zotu690	275
Zotu520	758
Zotu1094	345
Zotu733	366
Zotu578	439
Zotu1448	210
Zotu189	535
Zotu472	274
Zotu167	706
Zotu265	511
Zotu761	342
Zotu1163	121
Zotu752	202
Zotu757	291
Zotu261	667
Zotu850	198
Zotu1183	202
Zotu1746	182
Zotu193	660
Zotu253	742
Zotu759	183
Zotu814	133
Zotu1072	176
Zotu579	237
Zotu863	235
Zotu521	293
Zotu176	857
Zotu1306	129
Zotu736	494
Zotu662	323
Zotu291	484
Zotu440	289
Zotu742	111
Zotu966	126
Zotu294	422
Zotu315	502
Zotu1864	115
Zotu1339	301
Zotu1896	153
Zotu1157	245
Zotu423	345
Zotu425	226
Zotu692	246
Zotu701	316
Zotu1781	147
Zotu597	190
Zotu93	1173
Zotu539	341
Zotu507	390
Zotu1469	153
Zotu151	645
Zotu535	218
Zotu1505	68
Zotu1777	84
Zotu1629	78
Zotu1366	188
Zotu447	378
Zotu875	350
Zotu1119	63
Zotu1138	191
Zotu789	390
Zotu353	451
Zotu571	299
Zotu868	266
Zotu932	246
Zotu1099	186
Zotu429	253
Zotu640	277
Zotu494	277
Zotu319	429
Zotu634	268
Zotu421	415
Zotu419	301
Zotu659	266
Zotu791	356
Zotu1144	90
Zotu1268	184
Zotu466	273
Zotu385	547
Zotu1911	330
Zotu474	378
Zotu688	307
Zotu128	1171
Zotu192	376
Zotu914	189
Zotu208	570
Zotu236	686
Zotu699	158
Zotu878	230
Zotu460	330
Zotu482	292
Zotu628	204
Zotu849	128
Zotu1714	71
Zotu1212	227
Zotu389	603
Zotu540	468
Zotu1231	126
Zotu304	306
Zotu668	388
Zotu306	533
Zotu321	558
Zotu400	546
Zotu1492	86
Zotu1369	212
Zotu589	365
Zotu569	322
Zotu830	232
Zotu340	605
Zotu358	282
Zotu342	462
Zotu532	298
Zotu673	442
Zotu2152	190
Zotu499	273
Zotu237	644
Zotu1740	113
Zotu1052	98
Zotu778	137
Zotu243	648
Zotu503	411
Zotu479	484
Zotu369	390
Zotu1990	101
Zotu804	273
Zotu387	572
Zotu250	614
Zotu194	739
Zotu746	405
Zotu1023	216
Zotu504	410
Zotu988	185
Zotu437	398
Zotu240	619
Zotu119	1278
Zotu502	310
Zotu549	286
Zotu1560	215
Zotu1610	68
Zotu709	272
Zotu394	478
Zotu1012	197
Zotu453	246
Zotu834	197
Zotu551	158
Zotu468	382
Zotu234	567
Zotu1167	205
Zotu451	277
Zotu573	631
Zotu751	305
Zotu831	225
Zotu473	290
Zotu1511	139
Zotu730	352
Zotu866	210
Zotu724	290
Zotu681	292
Zotu768	225
Zotu1213	117
Zotu391	316
Zotu1571	79
Zotu441	631
Zotu1374	124
Zotu1701	58
Zotu918	86
Zotu862	283
Zotu148	650
Zotu536	169
Zotu398	296
Zotu607	233
Zotu290	455
Zotu2186	69
Zotu612	293
Zotu336	466
Zotu723	222
Zotu430	316
Zotu221	626
Zotu1553	133
Zotu487	269
Zotu203	641
Zotu888	157
Zotu1215	209
Zotu1070	225
Zotu615	381
Zotu783	88
Zotu1393	175
Zotu704	239
Zotu224	526
Zotu534	270
Zotu1840	85
Zotu694	157
Zotu1559	80
Zotu1486	226
Zotu1916	161
Zotu284	379
Zotu622	255
Zotu1868	231
Zotu962	294
Zotu595	178
Zotu1676	166
Zotu967	127
Zotu593	292
Zotu1030	140
Zotu2059	43
Zotu1033	187
Zotu262	475
Zotu2038	108
Zotu431	317
Zotu264	475
Zotu1170	227
Zotu1345	155
Zotu2111	229
Zotu638	230
Zotu649	246
Zotu1536	74
Zotu644	171
Zotu1275	167
Zotu707	272
Zotu500	251
Zotu438	421
Zotu543	389
Zotu769	162
Zotu882	172
Zotu601	214
Zotu1045	147
Zotu1717	52
Zotu588	248
Zotu973	232
Zotu1765	56
Zotu2193	91
Zotu981	120
Zotu458	340
Zotu2036	85
Zotu298	333
Zotu647	207
Zotu1665	88
Zotu1010	292
Zotu1139	142
Zotu1449	143
Zotu1037	278
Zotu1185	339
Zotu1021	142
Zotu2006	81
Zotu623	249
Zotu928	197
Zotu1942	181
Zotu978	136
Zotu1176	196
Zotu892	126
Zotu1115	134
Zotu1165	165
Zotu382	403
Zotu963	142
Zotu1944	283
Zotu2107	149
Zotu2224	239
Zotu1899	95
Zotu1640	77
Zotu1950	75
Zotu641	322
Zotu1145	166
Zotu541	118
Zotu377	474
Zotu1795	35
Zotu747	268
Zotu405	302
Zotu767	253
Zotu2212	53
Zotu845	379
Zotu869	318
Zotu1111	193
Zotu305	432
Zotu439	295
Zotu318	685
Zotu410	412
Zotu1372	92
Zotu449	228
Zotu1298	122
Zotu1058	207
Zotu646	616
Zotu1060	188
Zotu684	156
Zotu443	305
Zotu2225	104
Zotu198	446
Zotu2131	36
Zotu292	667
Zotu2117	76
Zotu1455	102
Zotu344	557
Zotu1703	142
Zotu860	183
Zotu648	298
Zotu448	256
Zotu2140	159
Zotu619	323
Zotu270	895
Zotu1059	203
Zotu937	154
Zotu763	193
Zotu1667	55
Zotu1399	118
Zotu1460	160
Zotu1932	268
Zotu2075	40
Zotu1509	287
Zotu2223	438
Zotu1071	152
Zotu800	205
Zotu2141	70
Zotu922	176
Zotu1739	51
Zotu281	441
Zotu572	457
Zotu990	210
Zotu1556	124
Zotu606	205
Zotu495	252
Zotu844	191
Zotu511	252
Zotu334	534
Zotu1979	280
Zotu781	209
Zotu1920	42
Zotu444	214
Zotu702	234
Zotu636	330
Zotu1594	126
Zotu279	379
Zotu677	317
Zotu927	127
Zotu1756	91
Zotu1438	102
Zotu1077	130
Zotu1940	109
Zotu1772	128
Zotu1892	77
Zotu1649	189
Zotu287	476
Zotu278	459
Zotu653	222
Zotu1618	131
Zotu670	350
Zotu762	222
Zotu519	322
Zotu471	339
Zotu555	246
Zotu442	375
Zotu230	603
Zotu754	275
Zotu2168	177
Zotu418	348
Zotu1130	144
Zotu986	108
Zotu1228	138
Zotu2053	206
Zotu975	189
Zotu201	980
Zotu911	143
Zotu1913	200
Zotu332	281
Zotu480	243
Zotu1029	413
Zotu1078	156
Zotu1933	85
Zotu339	411
Zotu737	278
Zotu898	254
Zotu1073	278
Zotu1028	57
Zotu1704	114
Zotu1966	186
Zotu2060	116
Zotu1994	115
Zotu1101	458
Zotu616	231
Zotu1054	184
Zotu798	261
Zotu1178	201
Zotu813	321
Zotu851	136
Zotu879	181
Zotu1316	199
Zotu961	190
Zotu900	343
Zotu1926	91
Zotu744	218
Zotu2211	100
Zotu462	372
Zotu1870	294
Zotu1925	49
Zotu725	269
Zotu402	323
Zotu750	402
Zotu1681	105
Zotu456	274
Zotu776	165
Zotu674	245
Zotu970	103
Zotu1457	92
Zotu942	106
Zotu672	227
Zotu1639	301
Zotu1521	177
Zotu731	170
Zotu1300	126
Zotu228	526
Zotu1003	308
Zotu907	124
Zotu1226	58
Zotu2245	137
Zotu2196	572
Zotu1210	235
Zotu661	251
Zotu1088	240
Zotu1503	175
Zotu1051	259
Zotu1302	163
Zotu2155	167
Zotu1412	108
Zotu1220	143
Zotu738	286
Zotu1120	172
Zotu827	216
Zotu871	73
Zotu954	277
Zotu1439	233
Zotu1365	20
Zotu1022	136
Zotu745	192
Zotu801	174
Zotu2125	47
Zotu1386	164
Zotu2104	171
Zotu997	124
Zotu655	287
Zotu375	477
Zotu1150	244
Zotu1229	109
Zotu469	468
Zotu695	289
Zotu1013	212
Zotu323	251
Zotu1177	183
Zotu711	252
Zotu1347	104
Zotu1480	123
Zotu568	443
Zotu1187	200
Zotu1007	134
Zotu2134	130
Zotu464	288
Zotu793	215
Zotu1255	87
Zotu665	212
Zotu1353	221
Zotu1762	113
Zotu853	194
Zotu819	160
Zotu596	222
Zotu1378	140
Zotu1284	267
Zotu1572	73
Zotu916	119
Zotu1581	40
Zotu547	290
Zotu953	182
Zotu531	256
Zotu632	217
Zotu952	188
Zotu666	208
Zotu164	511
Zotu1716	137
Zotu1638	139
Zotu896	301
Zotu602	255
Zotu1182	179
Zotu1986	68
Zotu1392	109
Zotu1089	116
Zotu1428	60
Zotu824	177
Zotu660	279
Zotu247	670
Zotu1064	85
Zotu1766	109
Zotu883	120
Zotu533	302
Zotu1083	207
Zotu1705	48
Zotu422	450
Zotu741	248
Zotu771	281
Zotu708	360
Zotu729	273
Zotu2149	90
Zotu1237	96
Zotu1277	138
Zotu1709	217
Zotu897	220
Zotu1670	208
Zotu1633	67
Zotu685	290
Zotu2205	104
Zotu643	175
Zotu506	336
Zotu1726	206
Zotu530	408
Zotu1489	175
Zotu202	986
Zotu841	172
Zotu671	213
Zotu1569	87
Zotu2139	120
Zotu1356	127
Zotu727	129
Zotu2022	144
Zotu710	151
Zotu1750	82
Zotu1283	473
Zotu1419	60
Zotu838	182
Zotu1169	112
Zotu303	437
Zotu1912	77
Zotu1461	51
Zotu1651	339
Zotu1194	81
Zotu1475	139
Zotu790	171
Zotu784	325
Zotu1385	111
Zotu1454	90
Zotu1225	38
Zotu1467	172
Zotu416	444
Zotu1850	41
Zotu817	327
Zotu1142	308
Zotu1425	133
Zotu2179	108
Zotu1416	99
Zotu1426	204
Zotu1749	93
Zotu2173	147
Zotu2082	51
Zotu376	264
Zotu642	249
Zotu357	468
Zotu786	179
Zotu1842	90
Zotu505	231
Zotu1040	145
Zotu1274	78
Zotu1662	156
Zotu1260	391
Zotu1592	143
Zotu1282	121
Zotu2097	108
Zotu1884	306
Zotu313	562
Zotu1758	437
Zotu1285	398
Zotu1408	111
Zotu2191	34
Zotu1780	83
Zotu1600	211
Zotu1015	184
Zotu554	335
Zotu2040	239
Zotu797	221
Zotu825	219
Zotu1436	203
Zotu1140	187
Zotu955	204
Zotu1445	162
Zotu712	115
Zotu2000	70
Zotu998	124
Zotu1837	155
Zotu983	286
Zotu1715	135
Zotu1879	89
Zotu1724	92
Zotu1081	168
Zotu773	135
Zotu939	190
Zotu700	195
Zotu566	202
Zotu912	215
Zotu518	274
Zotu1718	37
Zotu1980	28
Zotu1678	495
Zotu182	612
Zotu1514	267
Zotu1769	392
Zotu580	374
Zotu976	152
Zotu1388	208
Zotu894	389
Zotu575	99
Zotu1154	128
Zotu893	227
Zotu1775	79
Zotu811	290
Zotu788	130
Zotu1903	57
Zotu1122	122
Zotu1615	94
Zotu1479	248
Zotu404	395
Zotu1604	58
Zotu806	138
Zotu1522	147
Zotu527	380
Zotu435	325
Zotu1828	109
Zotu758	128
Zotu2135	135
Zotu722	278
Zotu365	303
Zotu1885	137
Zotu885	200
Zotu980	170
Zotu1720	201
Zotu1096	106
Zotu910	213
Zotu840	289
Zotu1547	134
Zotu1591	198
Zotu847	138
Zotu864	228
Zotu716	192
Zotu1230	146
Zotu760	174
Zotu351	417
Zotu1244	81
Zotu1577	114
Zotu933	205
Zotu1107	148
Zotu1802	124
Zotu1999	80
Zotu1844	82
Zotu929	246
Zotu713	187
Zotu1118	87
Zotu102	736
Zotu563	459
Zotu753	243
Zotu1246	110
Zotu1002	93
Zotu587	304
Zotu1694	96
Zotu2012	41
Zotu1497	193
Zotu1763	39
Zotu726	228
Zotu820	290
Zotu545	216
Zotu586	192
Zotu1621	68
Zotu1172	111
Zotu2119	113
Zotu689	171
Zotu880	201
Zotu492	320
Zotu1935	27
Zotu1266	51
Zotu1526	36
Zotu972	243
Zotu1161	244
Zotu1018	272
Zotu302	349
Zotu1707	77
Zotu2156	104
Zotu1686	69
Zotu1324	258
Zotu610	270
Zotu1422	119
Zotu1025	193
Zotu1311	77
Zotu1741	58
Zotu2069	86
Zotu570	332
Zotu1041	183
Zotu1249	93
Zotu2160	84
Zotu1398	95
Zotu1693	132
Zotu470	227
Zotu1546	184
Zotu1297	256
Zotu956	348
Zotu384	445
Zotu818	229
Zotu1900	38
Zotu1447	94
Zotu919	106
Zotu1050	75
Zotu969	233
Zotu1959	222
Zotu1248	90
Zotu1376	34
Zotu779	146
Zotu2241	60
Zotu1084	185
Zotu2164	115
Zotu857	239
Zotu2112	33
Zotu1415	127
Zotu501	257
Zotu1344	129
Zotu1767	42
Zotu810	234
Zotu1968	176
Zotu1525	93
Zotu1303	132
Zotu2005	51
Zotu2159	139
Zotu528	367
Zotu613	193
Zotu1488	307
Zotu676	319
Zotu1038	164
Zotu1424	176
Zotu1417	130
Zotu356	316
Zotu2030	184
Zotu1164	239
Zotu1987	37
Zotu401	409
Zotu1332	147
Zotu1330	122
Zotu777	134
Zotu913	227
Zotu2032	187
Zotu935	191
Zotu1984	117
Zotu624	229
Zotu756	449
Zotu513	231
Zotu1535	48
Zotu1914	116
Zotu2154	76
Zotu1193	61
Zotu1698	83
Zotu732	193
Zotu426	385
Zotu1287	165
Zotu949	131
Zotu1784	75
Zotu1871	40
Zotu483	330
Zotu2093	76
Zotu679	149
Zotu1196	111
Zotu1787	257
Zotu1515	91
Zotu352	538
Zotu1603	33
Zotu2240	60
Zotu1129	121
Zotu1832	165
Zotu2136	96
Zotu1902	72
Zotu1258	223
Zotu1863	102
Zotu1963	145
Zotu2024	185
Zotu2025	39
Zotu1632	146
Zotu1471	189
Zotu1100	109
Zotu1206	181
Zotu979	243
Zotu484	275
Zotu1290	563
Zotu2189	112
Zotu766	195
Zotu121	770
Zotu1166	115
Zotu1964	137
Zotu1387	78
Zotu682	140
Zotu1481	134
Zotu1748	83
Zotu1661	193
Zotu1188	162
Zotu1706	122
Zotu1216	84
Zotu1358	176
Zotu867	167
Zotu599	313
Zotu1292	163
Zotu1245	126
Zotu2163	103
Zotu974	199
Zotu591	162
Zotu1075	82
Zotu941	115
Zotu1555	104
Zotu522	308
Zotu1622	63
Zotu1972	58
Zotu2044	41
Zotu861	206
Zotu1924	101
Zotu1699	152
Zotu903	206
Zotu1323	114
Zotu2035	184
Zotu1611	96
Zotu1459	97
Zotu1838	70
Zotu548	328
Zotu1127	59
Zotu614	125
Zotu994	118
Zotu881	97
Zotu1200	91
Zotu683	151
Zotu1156	122
Zotu2128	86
Zotu463	483
Zotu1082	162
Zotu327	282
Zotu772	231
Zotu1442	89
Zotu785	140
Zotu486	276
Zotu921	112
Zotu1490	87
Zotu1009	122
Zotu957	203
Zotu1672	72
Zotu1527	124
Zotu805	410
Zotu1824	117
Zotu2157	172
Zotu1000	37
Zotu1947	71
Zotu565	210
Zotu1389	219
Zotu552	336
Zotu1128	161
Zotu1110	186
Zotu1301	106
Zotu839	140
Zotu2238	25
Zotu815	109
Zotu1189	176
Zotu1063	48
Zotu1751	166
Zotu705	230
Zotu1091	132
Zotu822	312
Zotu1267	133
Zotu2042	49
Zotu1256	87
Zotu1819	71
Zotu667	258
Zotu1351	195
Zotu651	176
Zotu796	132
Zotu631	411
Zotu1117	107
Zotu1227	88
Zotu1243	131
Zotu1512	376
Zotu1431	32
Zotu481	338
Zotu1865	115
Zotu372	326
Zotu1738	146
Zotu1036	67
Zotu1104	266
Zotu1760	134
Zotu934	97
Zotu1202	211
Zotu2013	11
Zotu581	313
Zotu1080	150
Zotu996	165
Zotu2096	114
Zotu1484	129
Zotu1048	103
Zotu874	96
Zotu1589	157
Zotu326	302
Zotu1162	53
Zotu1495	75
Zotu686	117
Zotu1576	175
Zotu1087	173
Zotu2207	7
Zotu792	166
Zotu639	183
Zotu1137	71
Zotu859	121
Zotu1768	70
Zotu446	379
Zotu2203	83
Zotu1759	160
Zotu1364	93
Zotu1444	109
Zotu1848	59
Zotu872	207
Zotu1109	198
Zotu658	333
Zotu2100	141
Zotu1710	92
Zotu1299	110
Zotu1337	119
Zotu1596	47
Zotu1238	104
Zotu870	148
Zotu1636	18
Zotu1855	19
Zotu1432	64
Zotu553	288
Zotu2029	68
Zotu1623	97
Zotu1791	127
Zotu1354	172
Zotu1605	40
Zotu1133	170
Zotu948	195
Zotu999	236
Zotu1217	356
Zotu2195	121
Zotu523	164
Zotu2055	47
Zotu2081	133
Zotu1875	32
Zotu2031	114
Zotu1105	132
Zotu2073	206
Zotu718	136
Zotu1102	230
Zotu1205	49
Zotu508	205
Zotu1485	63
Zotu1588	83
Zotu706	377
Zotu696	129
Zotu675	135
Zotu1805	136
Zotu1595	47
Zotu2086	89
Zotu1279	96
Zotu1056	175
Zotu1402	79
Zotu1406	127
Zotu2021	184
Zotu650	395
Zotu1141	122
Zotu1147	141
Zotu1317	67
Zotu2185	82
Zotu1558	43
Zotu1814	229
Zotu1293	121
Zotu833	143
Zotu1373	107
Zotu936	129
Zotu1891	88
Zotu1309	139
Zotu1395	201
Zotu1108	84
Zotu1076	166
Zotu794	232
Zotu618	333
Zotu2210	237
Zotu1549	171
Zotu2167	32
Zotu968	69
Zotu755	235
Zotu1252	117
Zotu1725	132
Zotu1458	100
Zotu826	184
Zotu350	456
Zotu1031	197
Zotu1513	260
Zotu2020	84
Zotu2126	62
Zotu1593	20
Zotu2115	50
Zotu1663	121
Zotu1543	196
Zotu821	198
Zotu2158	172
Zotu1669	104
Zotu1097	91
Zotu1153	126
Zotu1348	239
Zotu1310	77
Zotu2217	71
Zotu2132	67
Zotu2057	144
Zotu1055	147
Zotu584	243
Zotu943	175
Zotu678	230
Zotu889	98
Zotu2039	71
Zotu1044	140
Zotu2002	66
Zotu1006	287
Zotu1578	218
Zotu1125	196
Zotu491	228
Zotu2080	98
Zotu1325	111
Zotu1619	115
Zotu2232	133
Zotu1612	173
Zotu2172	199
Zotu1586	162
Zotu2070	31
Zotu1517	65
Zotu854	170
Zotu816	275
Zotu1551	71
Zotu1328	155
Zotu2103	112
Zotu1890	33
Zotu626	273
Zotu556	172
Zotu413	383
Zotu1383	92
Zotu1687	171
Zotu1587	167
Zotu1872	48
Zotu1733	66
Zotu1404	94
Zotu1294	85
Zotu1384	61
Zotu1483	92
Zotu1682	139
Zotu1845	59
Zotu1214	221
Zotu1254	140
Zotu1329	112
Zotu1017	201
Zotu2071	114
Zotu1264	54
Zotu1708	34
Zotu703	127
Zotu1065	132
Zotu604	192
Zotu720	194
Zotu1236	189
Zotu190	576
Zotu693	277
Zotu1975	29
Zotu1695	46
Zotu1032	47
Zotu2106	85
Zotu799	177
Zotu1813	66
Zotu1074	122
Zotu958	102
Zotu1053	92
Zotu1936	36
Zotu1494	52
Zotu1825	174
Zotu1414	85
Zotu1575	82
Zotu465	198
Zotu1407	137
Zotu2197	62
Zotu1552	19
Zotu1124	117
Zotu1614	92
Zotu1794	281
Zotu635	207
Zotu925	93
Zotu2216	62
Zotu2169	306
Zotu2078	44
Zotu991	297
Zotu1532	49
Zotu1654	186
Zotu1597	49
Zotu605	310
Zotu740	167
Zotu803	242
Zotu904	145
Zotu1692	170
Zotu654	209
Zotu1973	112
Zotu687	144
Zotu1579	171
Zotu1898	46
Zotu1856	50
Zotu1473	58
Zotu517	228
Zotu1148	201
Zotu1132	43
Zotu434	257
Zotu1711	107
Zotu2183	118
Zotu1474	144
Zotu1657	77
Zotu717	166
Zotu938	116
Zotu2124	78
Zotu1350	62
Zotu408	248
Zotu2181	32
Zotu1062	116
Zotu2095	35
Zotu621	404
Zotu843	281
Zotu865	149
Zotu836	124
Zotu1190	153
Zotu1367	82
Zotu630	305
Zotu1779	190
Zotu592	310
Zotu1011	145
Zotu1295	181
Zotu1583	90
Zotu1281	147
Zotu1355	47
Zotu2151	82
Zotu629	189
Zotu1565	56
Zotu1146	93
Zotu1239	79
Zotu1697	113
Zotu1251	151
Zotu1253	106
Zotu1173	132
Zotu2047	55
Zotu1757	85
Zotu1808	6
Zotu1151	71
Zotu1042	149
Zotu1860	54
Zotu1782	4
Zotu1219	86
Zotu2174	45
Zotu1637	300
Zotu1218	132
Zotu2130	74
Zotu2063	89
Zotu1397	166
Zotu1995	46
Zotu780	138
Zotu812	125
Zotu2061	148
Zotu809	172
Zotu1159	181
Zotu721	170
Zotu1405	140
Zotu1420	55
Zotu457	238
Zotu1655	80
Zotu2243	75
Zotu1191	95
Zotu2228	38
Zotu2034	142
Zotu1462	128
Zotu1689	151
Zotu886	137
Zotu1259	48
Zotu1895	51
Zotu1413	85
Zotu1370	90
Zotu835	143
Zotu625	242
Zotu765	103
Zotu1660	277
Zotu1783	104
Zotu1039	158
Zotu1530	90
Zotu1346	116
Zotu1666	151
Zotu2166	64
Zotu2187	51
Zotu2048	93
Zotu1095	144
Zotu1024	179
Zotu2049	46
Zotu2190	51
Zotu1343	115
Zotu1931	54
Zotu1889	103
Zotu1713	130
Zotu1092	76
Zotu1046	163
Zotu1977	70
Zotu899	207
Zotu542	303
Zotu947	172
Zotu1945	48
Zotu633	229
Zotu1175	81
Zotu1563	86
Zotu926	251
Zotu1068	112
Zotu1456	187
Zotu1026	52
Zotu560	266
Zotu1764	58
Zotu1976	26
Zotu1650	96
Zotu1114	137
Zotu1131	123
Zotu1379	106
Zotu2088	59
Zotu905	182
Zotu1541	106
Zotu1327	61
