#OTU ID	Read
Zotu2006	2
Zotu541	5
Zotu248	3
Zotu932	3
Zotu2246	2
Zotu1262	1
Zotu876	3
Zotu1322	3
Zotu423	2
Zotu881	5
Zotu2038	3
Zotu456	1
Zotu189	3
Zotu1	34
Zotu162	7
Zotu1925	3
Zotu2034	1
Zotu75	4
Zotu18	6
Zotu620	2
Zotu2308	1
Zotu2	35
Zotu2315	2
Zotu1027	2
Zotu148	4
Zotu968	2
Zotu669	2
Zotu124	2
Zotu576	4
Zotu211	2
Zotu6	28
Zotu2230	3
Zotu151	1
Zotu860	1
Zotu742	1
Zotu56	10
Zotu188	1
Zotu1905	1
Zotu1586	3
Zotu442	1
Zotu552	2
Zotu1621	1
Zotu1371	1
Zotu848	4
Zotu637	2
Zotu504	4
Zotu575	1
Zotu1434	2
Zotu969	5
Zotu1191	1
Zotu57	5
Zotu1684	1
Zotu2054	1
Zotu1485	1
Zotu478	2
Zotu348	1
Zotu100	3
Zotu651	3
Zotu454	2
Zotu746	2
Zotu1263	3
Zotu152	4
Zotu867	1
Zotu929	2
Zotu212	5
Zotu1527	1
Zotu486	3
Zotu750	2
Zotu167	6
Zotu84	6
Zotu862	2
Zotu587	2
Zotu958	2
Zotu2154	3
Zotu218	1
Zotu107	2
Zotu1973	2
Zotu80	7
Zotu1253	2
Zotu875	2
Zotu1036	4
Zotu497	2
Zotu156	2
Zotu1904	2
Zotu52	4
Zotu46	2
Zotu2113	3
Zotu34	8
Zotu91	2
Zotu1331	1
Zotu1142	1
Zotu327	3
Zotu1104	1
Zotu17	12
Zotu757	1
Zotu2141	1
Zotu1119	1
Zotu260	2
Zotu823	1
Zotu1652	1
Zotu193	3
Zotu547	2
Zotu1823	2
Zotu894	1
Zotu904	1
Zotu606	2
Zotu312	3
Zotu1764	2
Zotu1257	1
Zotu8	7
Zotu1342	1
Zotu176	2
Zotu1163	3
Zotu161	2
Zotu2167	2
Zotu563	2
Zotu116	2
Zotu1463	2
Zotu2119	1
Zotu488	2
Zotu1320	2
Zotu141	3
Zotu10	10
Zotu359	2
Zotu1506	2
Zotu1402	2
Zotu604	1
Zotu108	2
Zotu1106	2
Zotu943	2
Zotu570	3
Zotu1603	1
Zotu1280	1
Zotu1240	2
Zotu1980	2
Zotu618	2
Zotu1205	2
Zotu2045	1
Zotu60	5
Zotu675	1
Zotu309	3
Zotu210	1
Zotu1908	1
Zotu960	4
Zotu154	1
Zotu1677	4
Zotu2181	2
Zotu9	10
Zotu2235	1
Zotu32	8
Zotu2283	6
Zotu1951	3
Zotu440	2
Zotu2138	4
Zotu1421	1
Zotu985	1
Zotu63	2
Zotu30	7
Zotu623	3
Zotu331	1
Zotu595	1
Zotu240	1
Zotu760	1
Zotu492	2
Zotu281	2
Zotu2139	2
Zotu111	2
Zotu104	3
Zotu174	2
Zotu133	2
Zotu12	11
Zotu415	3
Zotu219	4
Zotu198	1
Zotu1431	3
Zotu1333	3
Zotu1572	1
Zotu50	11
Zotu49	2
Zotu21	7
Zotu844	3
Zotu1323	1
Zotu959	2
Zotu441	2
Zotu1149	2
Zotu11	10
Zotu2124	1
Zotu2185	1
Zotu258	3
Zotu1283	1
Zotu1539	2
Zotu559	2
Zotu3	12
Zotu264	1
Zotu654	2
Zotu304	1
Zotu318	1
Zotu767	1
Zotu569	2
Zotu2059	2
Zotu1635	1
Zotu322	2
Zotu35	3
Zotu33	2
Zotu7	15
Zotu1687	4
Zotu28	4
Zotu1747	3
Zotu714	5
Zotu940	2
Zotu630	3
Zotu1552	2
Zotu1376	2
Zotu184	3
Zotu31	7
Zotu227	1
Zotu217	2
Zotu1445	3
Zotu599	2
Zotu446	3
Zotu81	2
Zotu269	5
Zotu396	5
Zotu1473	2
Zotu2275	1
Zotu480	2
Zotu817	1
Zotu128	1
Zotu1870	5
Zotu1888	7
Zotu505	5
Zotu417	1
Zotu1056	2
Zotu1089	1
Zotu298	3
Zotu1809	2
Zotu1476	4
Zotu495	2
Zotu259	3
Zotu341	4
Zotu61	5
Zotu919	1
Zotu399	2
Zotu530	2
Zotu1267	2
Zotu2145	3
Zotu418	2
Zotu928	1
Zotu857	2
Zotu39	9
Zotu1887	1
Zotu95	4
Zotu1105	2
Zotu1745	2
Zotu2051	4
Zotu631	1
Zotu951	2
Zotu1022	5
Zotu1921	1
Zotu1960	2
Zotu408	2
Zotu65	6
Zotu449	2
Zotu48	4
Zotu22	8
Zotu677	2
Zotu2261	2
Zotu507	1
Zotu681	1
Zotu1946	3
Zotu119	5
Zotu1471	3
Zotu72	4
Zotu1144	1
Zotu339	2
Zotu1698	1
Zotu157	3
Zotu1050	2
Zotu609	2
Zotu354	2
Zotu425	1
Zotu1324	1
Zotu976	3
Zotu181	7
Zotu177	1
Zotu2001	1
Zotu190	2
Zotu1358	2
Zotu1743	1
Zotu2164	1
Zotu770	6
Zotu4	15
Zotu991	2
Zotu535	2
Zotu1209	1
Zotu424	3
Zotu386	2
Zotu29	4
Zotu1425	1
Zotu1881	1
Zotu741	1
Zotu1093	1
Zotu1369	1
Zotu225	1
Zotu1947	1
Zotu693	1
Zotu514	2
Zotu15	6
Zotu1173	2
Zotu1026	2
Zotu758	4
Zotu2271	1
Zotu106	2
Zotu1669	1
Zotu1608	3
Zotu1330	2
Zotu1897	1
Zotu997	1
Zotu1850	2
Zotu1738	1
Zotu289	6
Zotu64	5
Zotu2233	2
Zotu1419	3
Zotu721	4
Zotu1148	3
Zotu385	3
Zotu1378	4
Zotu146	1
Zotu898	1
Zotu1464	3
Zotu632	1
Zotu1054	2
Zotu1876	3
Zotu186	3
Zotu1404	1
Zotu1222	4
Zotu2278	1
Zotu145	2
Zotu361	1
Zotu83	2
Zotu1306	2
Zotu1414	1
Zotu628	2
Zotu435	2
Zotu69	2
Zotu498	2
Zotu5	13
Zotu493	2
Zotu691	2
Zotu674	3
Zotu2302	1
Zotu1281	1
Zotu58	5
Zotu43	3
Zotu79	1
Zotu1083	1
Zotu274	2
Zotu2238	1
Zotu451	4
Zotu1741	2
Zotu1837	2
Zotu502	1
Zotu2077	1
Zotu394	1
Zotu398	3
Zotu1314	1
Zotu150	1
Zotu1435	2
Zotu1880	1
Zotu1146	3
Zotu234	1
Zotu380	1
Zotu1346	1
Zotu85	2
Zotu51	2
Zotu729	1
Zotu533	3
Zotu45	5
Zotu216	4
Zotu1515	1
Zotu1647	5
Zotu1454	3
Zotu1873	1
Zotu76	7
Zotu1231	2
Zotu1455	2
Zotu406	4
Zotu2039	4
Zotu1796	1
Zotu902	1
Zotu233	3
Zotu671	2
Zotu27	4
Zotu437	1
Zotu273	2
Zotu907	1
Zotu149	1
Zotu1235	1
Zotu24	3
Zotu231	3
Zotu2224	2
Zotu1584	2
Zotu1002	3
Zotu117	4
Zotu2103	2
Zotu577	2
Zotu1151	1
Zotu1304	1
Zotu87	7
Zotu948	1
Zotu665	2
Zotu1249	1
Zotu38	12
Zotu2276	2
Zotu1728	1
Zotu26	7
Zotu1840	1
Zotu244	3
Zotu1038	4
Zotu1628	1
Zotu1568	1
Zotu990	2
Zotu411	3
Zotu105	4
Zotu153	3
Zotu257	1
Zotu872	1
Zotu1328	6
Zotu733	2
Zotu516	1
Zotu807	2
Zotu410	2
Zotu2020	2
Zotu1501	1
Zotu201	1
Zotu1094	2
Zotu1192	2
Zotu62	4
Zotu698	2
Zotu659	3
Zotu1085	2
Zotu1363	3
Zotu818	1
Zotu73	3
Zotu159	2
Zotu283	2
Zotu1679	1
Zotu377	2
Zotu1642	2
Zotu503	4
Zotu892	1
Zotu1996	1
Zotu1103	1
Zotu285	2
Zotu886	2
Zotu1694	1
Zotu719	1
Zotu1294	1
Zotu121	5
Zotu2158	4
Zotu1367	1
Zotu1411	1
Zotu1779	1
Zotu172	3
Zotu2101	1
Zotu165	4
Zotu272	5
Zotu287	1
Zotu171	1
Zotu223	8
Zotu1567	1
Zotu850	2
Zotu979	1
Zotu1884	1
Zotu140	8
Zotu870	2
Zotu1554	1
Zotu624	4
Zotu1537	3
Zotu1502	1
Zotu1400	2
Zotu1994	1
Zotu120	2
Zotu94	3
Zotu302	6
Zotu1478	2
Zotu1824	1
Zotu268	2
Zotu131	2
Zotu324	4
Zotu1122	1
Zotu2270	1
Zotu252	3
Zotu464	2
Zotu109	2
Zotu2120	1
Zotu1531	3
Zotu2284	2
Zotu2205	1
Zotu1154	1
Zotu779	1
Zotu1986	1
Zotu2186	1
Zotu301	1
Zotu475	1
Zotu1638	1
Zotu130	1
Zotu1426	2
Zotu804	1
Zotu1228	1
Zotu2203	5
Zotu2047	2
Zotu670	6
Zotu966	1
Zotu1181	1
Zotu1765	1
Zotu54	3
Zotu343	1
Zotu270	4
Zotu294	3
Zotu908	2
Zotu1076	2
Zotu1602	3
Zotu413	1
Zotu2286	2
Zotu581	1
Zotu519	3
Zotu2239	1
Zotu885	3
Zotu1477	1
Zotu834	1
Zotu1566	1
Zotu25	4
Zotu358	1
Zotu254	3
Zotu2072	1
Zotu465	1
Zotu14	9
Zotu2303	2
Zotu16	6
Zotu93	1
Zotu364	1
Zotu224	3
Zotu1793	1
Zotu349	2
Zotu2024	1
Zotu115	2
Zotu811	3
Zotu1722	1
Zotu77	4
Zotu1685	1
Zotu479	3
Zotu791	3
Zotu483	2
Zotu163	2
Zotu1955	1
Zotu1447	1
Zotu1625	1
Zotu1492	3
Zotu1266	2
Zotu1216	1
Zotu2040	1
Zotu910	5
Zotu2245	2
Zotu457	1
Zotu256	3
Zotu2021	4
Zotu138	2
Zotu1220	3
Zotu71	8
Zotu99	1
Zotu1489	1
Zotu236	3
Zotu1483	3
Zotu1405	3
Zotu158	2
Zotu118	2
Zotu461	2
Zotu1534	1
Zotu1355	1
Zotu1654	2
Zotu737	3
Zotu47	5
Zotu513	2
Zotu191	2
Zotu1101	1
Zotu439	3
Zotu663	1
Zotu2250	1
Zotu683	2
Zotu2279	1
Zotu1230	1
Zotu1444	1
Zotu1370	1
Zotu13	11
Zotu1751	1
Zotu1407	1
Zotu337	2
Zotu1592	1
Zotu249	4
Zotu2313	1
Zotu915	1
Zotu994	2
Zotu195	1
Zotu2100	1
Zotu160	2
Zotu2056	2
Zotu926	3
Zotu586	1
Zotu1520	1
Zotu953	1
Zotu1920	2
Zotu98	1
Zotu589	2
Zotu556	2
Zotu271	2
Zotu374	3
Zotu1808	3
Zotu1659	1
Zotu821	4
Zotu1397	1
Zotu696	3
Zotu1232	1
Zotu1913	2
Zotu320	3
Zotu68	5
Zotu179	1
Zotu1750	2
Zotu975	3
Zotu1069	1
Zotu466	1
Zotu1315	1
Zotu964	1
Zotu662	1
Zotu1077	2
Zotu1576	2
Zotu23	2
Zotu1804	2
Zotu41	1
Zotu1079	1
Zotu1981	1
Zotu370	2
Zotu1979	1
Zotu690	2
Zotu522	1
Zotu608	2
Zotu1648	1
Zotu1794	1
Zotu2044	2
Zotu1706	1
Zotu214	5
Zotu598	2
Zotu627	1
Zotu648	1
Zotu1375	1
Zotu342	2
Zotu44	2
Zotu143	2
Zotu967	2
Zotu1562	1
Zotu622	3
Zotu1792	1
Zotu649	1
Zotu1700	1
Zotu931	1
Zotu974	2
Zotu2295	2
Zotu1614	1
Zotu1676	1
Zotu776	1
Zotu921	1
Zotu526	1
Zotu241	2
Zotu999	3
Zotu1052	1
Zotu182	1
Zotu78	1
Zotu1284	1
Zotu2159	1
Zotu2061	1
Zotu1424	1
Zotu2189	3
Zotu267	6
Zotu612	4
Zotu962	4
Zotu1098	1
Zotu37	2
Zotu1982	1
Zotu164	2
Zotu86	4
Zotu1427	3
Zotu2002	1
Zotu546	1
Zotu713	3
Zotu1172	1
Zotu323	1
Zotu1836	1
Zotu405	1
Zotu245	1
Zotu1201	1
Zotu1919	1
Zotu67	4
Zotu185	1
Zotu2092	1
Zotu453	1
Zotu2234	1
Zotu1636	1
Zotu333	1
Zotu981	1
Zotu1467	1
Zotu2310	2
Zotu366	2
Zotu814	3
Zotu243	3
Zotu2084	2
Zotu1468	3
Zotu1599	1
Zotu334	2
Zotu74	5
Zotu762	3
Zotu986	2
Zotu1019	2
Zotu582	1
Zotu838	2
Zotu795	1
Zotu1582	1
Zotu90	1
Zotu843	1
Zotu588	1
Zotu412	2
Zotu1392	1
Zotu2263	1
Zotu1203	1
Zotu1301	2
Zotu1197	1
Zotu346	1
Zotu1359	2
Zotu1291	1
Zotu1503	1
Zotu1580	1
Zotu1233	2
Zotu2105	3
Zotu1409	1
Zotu912	2
Zotu1660	2
Zotu1867	2
Zotu55	2
Zotu1830	1
Zotu583	2
Zotu549	1
Zotu434	1
Zotu432	1
Zotu1969	2
Zotu786	1
Zotu1084	1
Zotu468	4
Zotu306	1
Zotu1310	1
Zotu722	1
Zotu1672	1
Zotu646	3
Zotu433	2
Zotu652	1
Zotu1597	4
Zotu472	2
Zotu409	3
Zotu2196	2
Zotu226	2
Zotu745	2
Zotu1851	3
Zotu347	3
Zotu642	2
Zotu1724	1
Zotu2022	1
Zotu114	2
Zotu1048	1
Zotu2208	1
Zotu363	1
Zotu1013	2
Zotu1491	2
Zotu395	2
Zotu2170	1
Zotu573	4
Zotu134	2
Zotu775	1
Zotu1183	1
Zotu1774	2
Zotu1258	1
Zotu403	1
Zotu1178	1
Zotu890	1
Zotu545	1
Zotu53	2
Zotu924	1
Zotu1624	1
Zotu1429	1
Zotu92	1
Zotu727	1
Zotu687	1
Zotu944	1
Zotu728	1
Zotu126	2
Zotu827	1
Zotu584	1
Zotu2135	1
Zotu1820	2
Zotu2316	1
Zotu1565	1
Zotu2268	1
Zotu292	1
Zotu194	1
Zotu706	2
Zotu945	1
Zotu1933	1
Zotu1179	2
Zotu1045	1
Zotu42	3
Zotu2017	1
Zotu578	1
Zotu1189	1
Zotu135	2
Zotu2125	1
Zotu603	2
Zotu797	2
Zotu2153	1
Zotu839	1
Zotu1223	1
Zotu1448	1
Zotu794	1
Zotu2232	1
Zotu139	2
Zotu1977	1
Zotu1349	1
Zotu1335	1
Zotu634	2
Zotu238	3
Zotu200	1
Zotu607	2
Zotu1712	1
Zotu852	1
Zotu739	1
Zotu799	1
Zotu506	2
Zotu1008	4
Zotu232	1
Zotu1787	1
Zotu1617	1
Zotu2178	2
Zotu204	1
Zotu1289	1
Zotu307	1
Zotu1910	1
Zotu1005	2
Zotu731	1
Zotu1651	1
Zotu1498	3
Zotu640	1
Zotu2122	1
Zotu1238	2
Zotu277	1
Zotu1995	1
Zotu1810	1
Zotu1361	1
Zotu933	1
Zotu1645	1
Zotu389	1
Zotu1051	3
Zotu1716	1
Zotu871	1
Zotu579	1
Zotu255	1
Zotu1944	1
Zotu1437	3
Zotu688	3
Zotu490	1
Zotu384	2
Zotu1111	1
Zotu147	1
Zotu40	3
Zotu208	1
Zotu809	1
Zotu679	1
Zotu711	1
Zotu1088	1
Zotu473	1
Zotu664	2
Zotu884	1
Zotu1044	1
Zotu1899	1
Zotu137	1
Zotu20	2
Zotu196	1
Zotu2066	1
Zotu1466	2
Zotu1133	1
Zotu400	2
Zotu813	1
Zotu2106	1
Zotu2069	2
Zotu880	2
Zotu1024	1
Zotu523	1
Zotu832	3
Zotu222	1
Zotu1898	2
Zotu1068	1
Zotu144	2
Zotu66	4
Zotu1909	1
Zotu2163	1
Zotu963	1
Zotu803	2
Zotu1631	1
Zotu494	1
Zotu1865	1
Zotu1571	1
Zotu562	1
Zotu2194	1
Zotu661	1
Zotu350	1
Zotu590	3
Zotu793	2
Zotu961	1
Zotu1907	2
Zotu2028	1
Zotu239	1
Zotu1382	1
Zotu1441	1
Zotu1639	1
Zotu1248	1
Zotu1611	1
Zotu2011	2
Zotu88	1
Zotu296	2
Zotu1298	1
Zotu178	1
Zotu531	1
Zotu2199	1
Zotu1563	1
Zotu1398	2
Zotu2068	1
Zotu735	1
Zotu1786	1
Zotu1130	1
