usearch v12.0 [b1d935b], 791Gb RAM, 80 cores
(C) Copyright 2013-24 Robert C. Edgar.
https://drive5.com/usearch


otutab Soil1_ont_frac0.33.uniques.fa
00:00 1.2Mb .. ...  (working)
00:00 2.0Mb ... .. Loading seqs.
00:00 9.3Mb ...... Loading seqs.
00:00 5.7Mb   0.0% Masking (fastnucleo)
00:00 5.7Mb 100.0% Masking (fastnucleo)
00:00 6.6Mb   0.0% Udb seqs
00:00 6.9Mb 100.0% Udb seqs
00:00 6.9Mb   0.0% Alloc rows
00:00 6.9Mb 100.0% Alloc rows
00:00 6.9Mb   0.0% Build udb index
00:08 114Mb  4.12% Mapping 1927 OTUs, 1 samples, 8865 assigned (49.3%)
00:09 114Mb  4.41% Mapping 1956 OTUs, 1 samples, 9457 assigned (49.3%)
00:09 115Mb  4.70% Mapping 1981 OTUs, 1 samples, 10.0k assigned (49.3%)
00:10 115Mb  4.99% Mapping 2004 OTUs, 1 samples, 10.6k assigned (49.3%)
00:10 115Mb  5.27% Mapping 2024 OTUs, 1 samples, 11.2k assigned (49.1%)
00:11 115Mb  5.57% Mapping 2043 OTUs, 1 samples, 11.7k assigned (49.1%)
00:11 115Mb  5.86% Mapping 2071 OTUs, 1 samples, 12.3k assigned (49.1%)
00:12 118Mb  6.11% Mapping 2085 OTUs, 1 samples, 12.9k assigned (49.1%)
00:12 118Mb  6.41% Mapping 2095 OTUs, 1 samples, 13.4k assigned (49.0%)
00:13 117Mb  6.71% Mapping 2109 OTUs, 1 samples, 14.0k assigned (49.0%)
00:13 117Mb  7.01% Mapping 2124 OTUs, 1 samples, 14.6k assigned (48.9%)
00:14 117Mb  7.31% Mapping 2134 OTUs, 1 samples, 15.2k assigned (48.9%)
00:14 118Mb  7.60% Mapping 2143 OTUs, 1 samples, 15.8k assigned (49.0%)
00:15 119Mb  7.89% Mapping 2152 OTUs, 1 samples, 16.4k assigned (49.0%)
00:15 119Mb  8.19% Mapping 2160 OTUs, 1 samples, 17.0k assigned (48.9%)
00:16 119Mb  8.51% Mapping 2172 OTUs, 1 samples, 17.6k assigned (49.0%)
00:16 119Mb  8.83% Mapping 2181 OTUs, 1 samples, 18.3k assigned (49.0%)
00:17 119Mb  9.14% Mapping 2188 OTUs, 1 samples, 18.9k assigned (49.0%)
00:17 119Mb  9.45% Mapping 2194 OTUs, 1 samples, 19.6k assigned (49.0%)
00:18 119Mb  9.75% Mapping 2198 OTUs, 1 samples, 20.1k assigned (49.0%)
00:18 119Mb  10.1% Mapping 2206 OTUs, 1 samples, 20.7k assigned (48.9%)
00:19 120Mb  10.4% Mapping 2212 OTUs, 1 samples, 21.3k assigned (48.8%)
00:19 120Mb  10.6% Mapping 2215 OTUs, 1 samples, 21.9k assigned (48.8%)
00:20 119Mb  10.9% Mapping 2220 OTUs, 1 samples, 22.4k assigned (48.7%)
00:20 119Mb  11.2% Mapping 2222 OTUs, 1 samples, 23.0k assigned (48.7%)
00:21 119Mb  11.6% Mapping 2229 OTUs, 1 samples, 23.7k assigned (48.8%)
00:21 119Mb  11.9% Mapping 2234 OTUs, 1 samples, 24.3k assigned (48.7%)
00:22 119Mb  12.2% Mapping 2241 OTUs, 1 samples, 25.0k assigned (48.7%)
00:22 119Mb  12.6% Mapping 2246 OTUs, 1 samples, 25.8k assigned (48.7%)
00:23 119Mb  13.0% Mapping 2252 OTUs, 1 samples, 26.5k assigned (48.7%)
00:23 120Mb  13.4% Mapping 2255 OTUs, 1 samples, 27.2k assigned (48.7%)
00:24 120Mb  13.7% Mapping 2257 OTUs, 1 samples, 28.0k assigned (48.6%)
00:24 120Mb  14.1% Mapping 2260 OTUs, 1 samples, 28.7k assigned (48.6%)
00:25 120Mb  14.5% Mapping 2262 OTUs, 1 samples, 29.5k assigned (48.6%)
00:25 120Mb  14.9% Mapping 2267 OTUs, 1 samples, 30.3k assigned (48.7%)
00:26 120Mb  15.3% Mapping 2269 OTUs, 1 samples, 31.1k assigned (48.7%)
00:26 119Mb  15.6% Mapping 2275 OTUs, 1 samples, 31.8k assigned (48.7%)
00:27 120Mb  16.0% Mapping 2276 OTUs, 1 samples, 32.6k assigned (48.7%)
00:27 121Mb  16.4% Mapping 2277 OTUs, 1 samples, 33.3k assigned (48.7%)
00:28 121Mb  16.8% Mapping 2278 OTUs, 1 samples, 34.1k assigned (48.7%)
00:28 121Mb  17.1% Mapping 2279 OTUs, 1 samples, 34.8k assigned (48.7%)
00:29 121Mb  17.4% Mapping 2282 OTUs, 1 samples, 35.4k assigned (48.7%)
00:29 121Mb  17.7% Mapping 2283 OTUs, 1 samples, 36.0k assigned (48.7%)
00:30 121Mb  18.0% Mapping 2284 OTUs, 1 samples, 36.7k assigned (48.7%)
00:30 121Mb  18.3% Mapping 2287 OTUs, 1 samples, 37.2k assigned (48.7%)
00:31 121Mb  18.7% Mapping 2287 OTUs, 1 samples, 37.9k assigned (48.7%)
00:31 123Mb  19.0% Mapping 2288 OTUs, 1 samples, 38.4k assigned (48.6%)
00:32 123Mb  19.3% Mapping 2289 OTUs, 1 samples, 39.1k assigned (48.6%)
00:32 123Mb  19.6% Mapping 2289 OTUs, 1 samples, 39.7k assigned (48.6%)
00:33 121Mb  19.9% Mapping 2290 OTUs, 1 samples, 40.4k assigned (48.6%)
00:33 121Mb  20.3% Mapping 2290 OTUs, 1 samples, 41.0k assigned (48.7%)
00:34 121Mb  20.6% Mapping 2291 OTUs, 1 samples, 41.7k assigned (48.7%)
00:34 122Mb  20.9% Mapping 2292 OTUs, 1 samples, 42.3k assigned (48.7%)
00:35 122Mb  21.2% Mapping 2292 OTUs, 1 samples, 42.9k assigned (48.7%)
00:35 122Mb  21.5% Mapping 2292 OTUs, 1 samples, 43.6k assigned (48.6%)
00:36 122Mb  21.9% Mapping 2294 OTUs, 1 samples, 44.2k assigned (48.6%)
00:36 123Mb  22.2% Mapping 2294 OTUs, 1 samples, 44.9k assigned (48.7%)
00:37 123Mb  22.5% Mapping 2294 OTUs, 1 samples, 45.5k assigned (48.7%)
00:37 122Mb  22.8% Mapping 2295 OTUs, 1 samples, 46.1k assigned (48.7%)
00:38 122Mb  23.1% Mapping 2295 OTUs, 1 samples, 46.8k assigned (48.6%)
00:38 122Mb  23.4% Mapping 2295 OTUs, 1 samples, 47.4k assigned (48.6%)
00:39 122Mb  23.7% Mapping 2297 OTUs, 1 samples, 47.9k assigned (48.6%)
00:39 122Mb  24.0% Mapping 2297 OTUs, 1 samples, 48.5k assigned (48.6%)
00:40 122Mb  24.3% Mapping 2297 OTUs, 1 samples, 49.2k assigned (48.6%)
00:40 122Mb  24.7% Mapping 2298 OTUs, 1 samples, 49.8k assigned (48.6%)
00:41 123Mb  25.0% Mapping 2299 OTUs, 1 samples, 50.4k assigned (48.6%)
00:41 123Mb  25.3% Mapping 2299 OTUs, 1 samples, 51.1k assigned (48.6%)
00:42 123Mb  25.6% Mapping 2300 OTUs, 1 samples, 51.7k assigned (48.6%)
00:42 123Mb  25.9% Mapping 2301 OTUs, 1 samples, 52.3k assigned (48.6%)
00:43 122Mb  26.2% Mapping 2302 OTUs, 1 samples, 53.0k assigned (48.6%)
00:43 122Mb  26.5% Mapping 2302 OTUs, 1 samples, 53.6k assigned (48.6%)
00:44 122Mb  26.9% Mapping 2302 OTUs, 1 samples, 54.2k assigned (48.7%)
00:44 121Mb  27.2% Mapping 2302 OTUs, 1 samples, 54.9k assigned (48.7%)
00:45 121Mb  27.5% Mapping 2303 OTUs, 1 samples, 55.5k assigned (48.7%)
00:45 120Mb  27.8% Mapping 2304 OTUs, 1 samples, 56.1k assigned (48.7%)
00:46 121Mb  28.1% Mapping 2304 OTUs, 1 samples, 56.7k assigned (48.7%)
00:46 122Mb  28.4% Mapping 2304 OTUs, 1 samples, 57.3k assigned (48.6%)
00:47 122Mb  28.7% Mapping 2304 OTUs, 1 samples, 58.0k assigned (48.6%)
00:47 122Mb  29.0% Mapping 2304 OTUs, 1 samples, 58.6k assigned (48.6%)
00:48 123Mb  29.4% Mapping 2304 OTUs, 1 samples, 59.1k assigned (48.6%)
00:48 123Mb  29.6% Mapping 2304 OTUs, 1 samples, 59.7k assigned (48.6%)
00:49 123Mb  29.9% Mapping 2305 OTUs, 1 samples, 60.3k assigned (48.6%)
00:49 123Mb  30.2% Mapping 2306 OTUs, 1 samples, 60.9k assigned (48.6%)
00:50 123Mb  30.5% Mapping 2307 OTUs, 1 samples, 61.6k assigned (48.6%)
00:50 123Mb  30.9% Mapping 2307 OTUs, 1 samples, 62.2k assigned (48.6%)
00:51 123Mb  31.2% Mapping 2307 OTUs, 1 samples, 62.8k assigned (48.6%)
00:51 123Mb  31.5% Mapping 2308 OTUs, 1 samples, 63.4k assigned (48.6%)
00:52 123Mb  31.8% Mapping 2308 OTUs, 1 samples, 64.1k assigned (48.6%)
00:52 123Mb  32.1% Mapping 2308 OTUs, 1 samples, 64.7k assigned (48.6%)
00:53 123Mb  32.4% Mapping 2308 OTUs, 1 samples, 65.3k assigned (48.6%)
00:53 123Mb  32.7% Mapping 2308 OTUs, 1 samples, 65.9k assigned (48.6%)
00:54 123Mb  33.0% Mapping 2309 OTUs, 1 samples, 66.5k assigned (48.6%)
00:54 123Mb  33.4% Mapping 2309 OTUs, 1 samples, 67.2k assigned (48.6%)
00:55 123Mb  33.7% Mapping 2309 OTUs, 1 samples, 67.8k assigned (48.7%)
00:55 124Mb  34.0% Mapping 2309 OTUs, 1 samples, 68.4k assigned (48.6%)
00:56 124Mb  34.3% Mapping 2309 OTUs, 1 samples, 69.0k assigned (48.6%)
00:56 124Mb  34.6% Mapping 2309 OTUs, 1 samples, 69.7k assigned (48.6%)
00:57 124Mb  34.9% Mapping 2309 OTUs, 1 samples, 70.3k assigned (48.6%)
00:57 124Mb  35.2% Mapping 2310 OTUs, 1 samples, 70.9k assigned (48.7%)
00:58 124Mb  35.5% Mapping 2310 OTUs, 1 samples, 71.4k assigned (48.7%)
00:58 124Mb  35.8% Mapping 2310 OTUs, 1 samples, 72.0k assigned (48.7%)
00:59 124Mb  36.1% Mapping 2310 OTUs, 1 samples, 72.6k assigned (48.7%)
00:59 124Mb  36.4% Mapping 2310 OTUs, 1 samples, 73.3k assigned (48.7%)
01:00 124Mb  36.7% Mapping 2310 OTUs, 1 samples, 73.9k assigned (48.7%)
01:00 124Mb  37.0% Mapping 2310 OTUs, 1 samples, 74.5k assigned (48.7%)
01:01 124Mb  37.3% Mapping 2310 OTUs, 1 samples, 75.1k assigned (48.7%)
01:01 124Mb  37.6% Mapping 2310 OTUs, 1 samples, 75.7k assigned (48.7%)
01:02 124Mb  37.9% Mapping 2310 OTUs, 1 samples, 76.3k assigned (48.7%)
01:02 124Mb  38.2% Mapping 2310 OTUs, 1 samples, 76.9k assigned (48.7%)
01:03 124Mb  38.5% Mapping 2310 OTUs, 1 samples, 77.5k assigned (48.7%)
01:03 124Mb  38.8% Mapping 2310 OTUs, 1 samples, 78.1k assigned (48.7%)
01:04 124Mb  39.1% Mapping 2311 OTUs, 1 samples, 78.6k assigned (48.7%)
01:04 124Mb  39.4% Mapping 2311 OTUs, 1 samples, 79.2k assigned (48.7%)
01:05 124Mb  39.7% Mapping 2311 OTUs, 1 samples, 79.8k assigned (48.7%)
01:05 124Mb  40.0% Mapping 2311 OTUs, 1 samples, 80.4k assigned (48.7%)
01:06 124Mb  40.3% Mapping 2311 OTUs, 1 samples, 81.0k assigned (48.7%)
01:06 122Mb  40.6% Mapping 2311 OTUs, 1 samples, 81.6k assigned (48.7%)
01:07 122Mb  40.9% Mapping 2311 OTUs, 1 samples, 82.3k assigned (48.7%)
01:07 123Mb  41.2% Mapping 2311 OTUs, 1 samples, 82.9k assigned (48.7%)
01:08 123Mb  41.4% Mapping 2312 OTUs, 1 samples, 83.4k assigned (48.7%)
01:08 123Mb  41.7% Mapping 2312 OTUs, 1 samples, 84.0k assigned (48.7%)
01:09 123Mb  42.0% Mapping 2312 OTUs, 1 samples, 84.6k assigned (48.7%)
01:09 123Mb  42.3% Mapping 2312 OTUs, 1 samples, 85.2k assigned (48.7%)
01:10 123Mb  42.6% Mapping 2312 OTUs, 1 samples, 85.7k assigned (48.7%)
01:10 123Mb  42.9% Mapping 2312 OTUs, 1 samples, 86.3k assigned (48.7%)
01:11 124Mb  43.2% Mapping 2312 OTUs, 1 samples, 86.9k assigned (48.7%)
01:11 124Mb  43.5% Mapping 2312 OTUs, 1 samples, 87.5k assigned (48.7%)
01:12 124Mb  43.8% Mapping 2312 OTUs, 1 samples, 88.1k assigned (48.7%)
01:12 124Mb  44.1% Mapping 2312 OTUs, 1 samples, 88.7k assigned (48.7%)
01:13 124Mb  44.4% Mapping 2312 OTUs, 1 samples, 89.3k assigned (48.7%)
01:13 124Mb  44.7% Mapping 2312 OTUs, 1 samples, 89.9k assigned (48.7%)
01:14 124Mb  45.0% Mapping 2312 OTUs, 1 samples, 90.5k assigned (48.7%)
01:14 124Mb  45.3% Mapping 2312 OTUs, 1 samples, 91.1k assigned (48.7%)
01:15 124Mb  45.6% Mapping 2312 OTUs, 1 samples, 91.7k assigned (48.7%)
01:15 124Mb  45.9% Mapping 2312 OTUs, 1 samples, 92.3k assigned (48.7%)
01:16 124Mb  46.1% Mapping 2312 OTUs, 1 samples, 92.9k assigned (48.7%)
01:16 124Mb  46.4% Mapping 2312 OTUs, 1 samples, 93.4k assigned (48.7%)
01:17 126Mb  46.7% Mapping 2312 OTUs, 1 samples, 94.0k assigned (48.7%)
01:17 126Mb  47.0% Mapping 2312 OTUs, 1 samples, 94.6k assigned (48.7%)
01:18 126Mb  47.3% Mapping 2312 OTUs, 1 samples, 95.2k assigned (48.7%)
01:18 126Mb  47.6% Mapping 2312 OTUs, 1 samples, 95.8k assigned (48.7%)
01:19 126Mb  47.9% Mapping 2312 OTUs, 1 samples, 96.4k assigned (48.7%)
01:19 126Mb  48.2% Mapping 2312 OTUs, 1 samples, 97.0k assigned (48.7%)
01:20 126Mb  48.5% Mapping 2312 OTUs, 1 samples, 97.6k assigned (48.7%)
01:20 126Mb  48.8% Mapping 2312 OTUs, 1 samples, 98.2k assigned (48.7%)
01:21 126Mb  49.1% Mapping 2312 OTUs, 1 samples, 98.8k assigned (48.7%)
01:21 126Mb  49.4% Mapping 2312 OTUs, 1 samples, 99.4k assigned (48.7%)
01:22 126Mb  49.7% Mapping 2313 OTUs, 1 samples, 100.0k assigned (48.7%)
01:22 126Mb  50.0% Mapping 2313 OTUs, 1 samples, 100.7k assigned (48.7%)
01:23 126Mb  50.3% Mapping 2313 OTUs, 1 samples, 101.3k assigned (48.7%)
01:23 126Mb  50.7% Mapping 2313 OTUs, 1 samples, 102.0k assigned (48.7%)
01:24 126Mb  51.0% Mapping 2313 OTUs, 1 samples, 102.6k assigned (48.7%)
01:24 126Mb  51.3% Mapping 2314 OTUs, 1 samples, 103.3k assigned (48.7%)
01:25 126Mb  51.7% Mapping 2314 OTUs, 1 samples, 104.0k assigned (48.7%)
01:25 126Mb  52.0% Mapping 2314 OTUs, 1 samples, 104.7k assigned (48.7%)
01:26 126Mb  52.4% Mapping 2314 OTUs, 1 samples, 105.3k assigned (48.7%)
01:26 126Mb  52.7% Mapping 2314 OTUs, 1 samples, 106.0k assigned (48.7%)
01:27 126Mb  53.0% Mapping 2314 OTUs, 1 samples, 106.6k assigned (48.7%)
01:27 126Mb  53.3% Mapping 2314 OTUs, 1 samples, 107.2k assigned (48.7%)
01:28 126Mb  53.6% Mapping 2314 OTUs, 1 samples, 107.8k assigned (48.7%)
01:28 126Mb  53.9% Mapping 2314 OTUs, 1 samples, 108.4k assigned (48.7%)
01:29 126Mb  54.2% Mapping 2314 OTUs, 1 samples, 109.0k assigned (48.7%)
01:29 126Mb  54.5% Mapping 2315 OTUs, 1 samples, 109.6k assigned (48.7%)
01:30 126Mb  54.8% Mapping 2315 OTUs, 1 samples, 110.2k assigned (48.7%)
01:30 126Mb  55.1% Mapping 2315 OTUs, 1 samples, 110.8k assigned (48.7%)
01:31 126Mb  55.4% Mapping 2315 OTUs, 1 samples, 111.5k assigned (48.7%)
01:31 126Mb  55.7% Mapping 2315 OTUs, 1 samples, 112.0k assigned (48.7%)
01:32 126Mb  56.1% Mapping 2315 OTUs, 1 samples, 112.7k assigned (48.7%)
01:32 126Mb  56.4% Mapping 2315 OTUs, 1 samples, 113.3k assigned (48.7%)
01:33 126Mb  56.7% Mapping 2315 OTUs, 1 samples, 113.9k assigned (48.7%)
01:33 126Mb  57.0% Mapping 2315 OTUs, 1 samples, 114.5k assigned (48.7%)
01:34 127Mb  57.3% Mapping 2315 OTUs, 1 samples, 115.1k assigned (48.7%)
01:34 127Mb  57.6% Mapping 2315 OTUs, 1 samples, 115.7k assigned (48.7%)
01:35 127Mb  57.9% Mapping 2315 OTUs, 1 samples, 116.4k assigned (48.7%)
01:35 127Mb  58.2% Mapping 2315 OTUs, 1 samples, 117.0k assigned (48.7%)
01:36 126Mb  58.5% Mapping 2315 OTUs, 1 samples, 117.5k assigned (48.6%)
01:36 126Mb  58.9% Mapping 2315 OTUs, 1 samples, 118.2k assigned (48.7%)
01:37 126Mb  59.1% Mapping 2315 OTUs, 1 samples, 118.7k assigned (48.6%)
01:37 126Mb  59.4% Mapping 2315 OTUs, 1 samples, 119.3k assigned (48.7%)
01:38 126Mb  59.7% Mapping 2315 OTUs, 1 samples, 119.9k assigned (48.7%)
01:38 126Mb  60.0% Mapping 2315 OTUs, 1 samples, 120.5k assigned (48.7%)
01:39 126Mb  60.3% Mapping 2315 OTUs, 1 samples, 121.1k assigned (48.7%)
01:39 128Mb  60.6% Mapping 2315 OTUs, 1 samples, 121.7k assigned (48.7%)
01:40 128Mb  60.9% Mapping 2315 OTUs, 1 samples, 122.3k assigned (48.7%)
01:40 128Mb  61.2% Mapping 2315 OTUs, 1 samples, 122.8k assigned (48.7%)
01:41 127Mb  61.5% Mapping 2315 OTUs, 1 samples, 123.4k assigned (48.7%)
01:41 127Mb  61.8% Mapping 2315 OTUs, 1 samples, 124.0k assigned (48.7%)
01:42 127Mb  62.1% Mapping 2315 OTUs, 1 samples, 124.6k assigned (48.6%)
01:42 127Mb  62.4% Mapping 2315 OTUs, 1 samples, 125.2k assigned (48.6%)
01:43 127Mb  62.6% Mapping 2315 OTUs, 1 samples, 125.7k assigned (48.6%)
01:43 127Mb  62.9% Mapping 2315 OTUs, 1 samples, 126.3k assigned (48.6%)
01:44 127Mb  63.2% Mapping 2315 OTUs, 1 samples, 126.8k assigned (48.6%)
01:44 127Mb  63.5% Mapping 2315 OTUs, 1 samples, 127.4k assigned (48.6%)
01:45 127Mb  63.8% Mapping 2315 OTUs, 1 samples, 128.0k assigned (48.6%)
01:45 127Mb  64.1% Mapping 2315 OTUs, 1 samples, 128.6k assigned (48.6%)
01:46 126Mb  64.4% Mapping 2315 OTUs, 1 samples, 129.2k assigned (48.6%)
01:46 126Mb  64.8% Mapping 2316 OTUs, 1 samples, 130.0k assigned (48.6%)
01:47 126Mb  65.1% Mapping 2316 OTUs, 1 samples, 130.6k assigned (48.6%)
01:47 126Mb  65.5% Mapping 2316 OTUs, 1 samples, 131.3k assigned (48.6%)
01:48 126Mb  65.8% Mapping 2316 OTUs, 1 samples, 131.9k assigned (48.6%)
01:48 126Mb  66.1% Mapping 2316 OTUs, 1 samples, 132.5k assigned (48.6%)
01:49 126Mb  66.4% Mapping 2316 OTUs, 1 samples, 133.1k assigned (48.6%)
01:49 126Mb  66.7% Mapping 2316 OTUs, 1 samples, 133.7k assigned (48.6%)
01:50 126Mb  67.0% Mapping 2316 OTUs, 1 samples, 134.3k assigned (48.6%)
01:50 126Mb  67.3% Mapping 2316 OTUs, 1 samples, 134.9k assigned (48.6%)
01:51 126Mb  67.6% Mapping 2316 OTUs, 1 samples, 135.5k assigned (48.6%)
01:51 127Mb  67.9% Mapping 2316 OTUs, 1 samples, 136.1k assigned (48.6%)
01:52 127Mb  68.2% Mapping 2316 OTUs, 1 samples, 136.7k assigned (48.6%)
01:52 127Mb  68.5% Mapping 2316 OTUs, 1 samples, 137.3k assigned (48.6%)
01:53 127Mb  68.8% Mapping 2316 OTUs, 1 samples, 137.9k assigned (48.6%)
01:53 127Mb  69.1% Mapping 2316 OTUs, 1 samples, 138.5k assigned (48.6%)
01:54 126Mb  69.5% Mapping 2316 OTUs, 1 samples, 139.2k assigned (48.6%)
01:54 126Mb  69.9% Mapping 2316 OTUs, 1 samples, 139.9k assigned (48.6%)
01:55 126Mb  70.2% Mapping 2316 OTUs, 1 samples, 140.6k assigned (48.6%)
01:55 126Mb  70.5% Mapping 2316 OTUs, 1 samples, 141.2k assigned (48.6%)
01:56 126Mb  70.8% Mapping 2316 OTUs, 1 samples, 141.9k assigned (48.6%)
01:56 126Mb  71.1% Mapping 2316 OTUs, 1 samples, 142.4k assigned (48.6%)
01:57 126Mb  71.5% Mapping 2316 OTUs, 1 samples, 143.1k assigned (48.5%)
01:57 126Mb  71.9% Mapping 2316 OTUs, 1 samples, 143.8k assigned (48.5%)
01:58 126Mb  72.3% Mapping 2316 OTUs, 1 samples, 144.6k assigned (48.5%)
01:58 126Mb  72.6% Mapping 2316 OTUs, 1 samples, 145.4k assigned (48.5%)
01:59 126Mb  73.0% Mapping 2316 OTUs, 1 samples, 146.2k assigned (48.5%)
01:59 126Mb  73.4% Mapping 2316 OTUs, 1 samples, 147.0k assigned (48.5%)
02:00 126Mb  73.8% Mapping 2316 OTUs, 1 samples, 147.7k assigned (48.5%)
02:00 124Mb  74.2% Mapping 2316 OTUs, 1 samples, 148.5k assigned (48.6%)
02:01 125Mb  74.6% Mapping 2316 OTUs, 1 samples, 149.3k assigned (48.6%)
02:01 125Mb  75.1% Mapping 2316 OTUs, 1 samples, 150.3k assigned (48.6%)
02:02 125Mb  75.5% Mapping 2316 OTUs, 1 samples, 151.1k assigned (48.6%)
02:02 125Mb  75.9% Mapping 2316 OTUs, 1 samples, 151.9k assigned (48.5%)
02:03 125Mb  76.3% Mapping 2316 OTUs, 1 samples, 152.7k assigned (48.5%)
02:03 125Mb  76.7% Mapping 2316 OTUs, 1 samples, 153.5k assigned (48.5%)
02:04 125Mb  77.0% Mapping 2316 OTUs, 1 samples, 154.2k assigned (48.5%)
02:04 125Mb  77.4% Mapping 2316 OTUs, 1 samples, 154.9k assigned (48.5%)
02:05 125Mb  77.8% Mapping 2316 OTUs, 1 samples, 155.8k assigned (48.5%)
02:05 125Mb  78.2% Mapping 2316 OTUs, 1 samples, 156.5k assigned (48.5%)
02:06 125Mb  78.6% Mapping 2316 OTUs, 1 samples, 157.3k assigned (48.5%)
02:06 126Mb  79.0% Mapping 2316 OTUs, 1 samples, 158.1k assigned (48.5%)
02:07 126Mb  79.4% Mapping 2317 OTUs, 1 samples, 158.9k assigned (48.5%)
02:07 126Mb  79.8% Mapping 2317 OTUs, 1 samples, 159.7k assigned (48.5%)
02:08 126Mb  80.3% Mapping 2317 OTUs, 1 samples, 160.5k assigned (48.5%)
02:08 126Mb  80.7% Mapping 2317 OTUs, 1 samples, 161.3k assigned (48.5%)
02:09 126Mb  81.0% Mapping 2317 OTUs, 1 samples, 162.1k assigned (48.5%)
02:09 126Mb  81.4% Mapping 2317 OTUs, 1 samples, 163.0k assigned (48.5%)
02:10 126Mb  81.8% Mapping 2317 OTUs, 1 samples, 163.7k assigned (48.5%)
02:10 126Mb  82.2% Mapping 2317 OTUs, 1 samples, 164.5k assigned (48.5%)
02:11 126Mb  82.6% Mapping 2317 OTUs, 1 samples, 165.4k assigned (48.5%)
02:11 126Mb  82.8% Mapping 2317 OTUs, 1 samples, 165.6k assigned (48.5%)
02:12 126Mb  83.2% Mapping 2317 OTUs, 1 samples, 166.4k assigned (48.6%)
02:12 126Mb  83.6% Mapping 2317 OTUs, 1 samples, 167.2k assigned (48.6%)
02:13 126Mb  84.0% Mapping 2317 OTUs, 1 samples, 168.0k assigned (48.6%)
02:13 126Mb  84.4% Mapping 2317 OTUs, 1 samples, 168.9k assigned (48.6%)
02:14 126Mb  84.8% Mapping 2317 OTUs, 1 samples, 169.6k assigned (48.5%)
02:14 126Mb  85.2% Mapping 2317 OTUs, 1 samples, 170.4k assigned (48.5%)
02:15 126Mb  85.6% Mapping 2317 OTUs, 1 samples, 171.2k assigned (48.5%)
02:15 126Mb  86.0% Mapping 2317 OTUs, 1 samples, 172.1k assigned (48.5%)
02:16 126Mb  86.4% Mapping 2317 OTUs, 1 samples, 172.9k assigned (48.5%)
02:16 126Mb  86.8% Mapping 2317 OTUs, 1 samples, 173.7k assigned (48.5%)
02:17 126Mb  87.2% Mapping 2317 OTUs, 1 samples, 174.5k assigned (48.5%)
02:17 126Mb  87.6% Mapping 2317 OTUs, 1 samples, 175.3k assigned (48.5%)
02:18 126Mb  88.1% Mapping 2317 OTUs, 1 samples, 176.2k assigned (48.6%)
02:18 126Mb  88.5% Mapping 2317 OTUs, 1 samples, 176.9k assigned (48.5%)
02:19 126Mb  88.8% Mapping 2317 OTUs, 1 samples, 177.6k assigned (48.6%)
02:19 126Mb  89.2% Mapping 2317 OTUs, 1 samples, 178.4k assigned (48.5%)
02:20 126Mb  89.6% Mapping 2317 OTUs, 1 samples, 179.2k assigned (48.5%)
02:20 126Mb  90.0% Mapping 2317 OTUs, 1 samples, 180.0k assigned (48.5%)
02:21 126Mb  90.4% Mapping 2317 OTUs, 1 samples, 180.8k assigned (48.5%)
02:21 126Mb  90.8% Mapping 2317 OTUs, 1 samples, 181.7k assigned (48.5%)
02:22 126Mb  91.2% Mapping 2317 OTUs, 1 samples, 182.4k assigned (48.5%)
02:22 126Mb  91.6% Mapping 2317 OTUs, 1 samples, 183.2k assigned (48.5%)
